record,train,test
S0156,True,False
S0157,False,True
S0158,True,False
S0159,True,False
S0160,False,True
S0161,True,False
S0162,True,False
S0163,True,False
S0164,True,False
S0165,False,True
S0166,False,True
S0167,True,False
S0168,True,False
S0169,True,False
S0170,True,False
S0171,False,True
S0172,False,True
S0173,False,True
S0174,True,False
S0175,True,False
S0176,False,True
S0177,True,False
S0178,False,True
S0179,False,True
S0180,False,True
S0181,True,False
S0182,True,False
S0183,False,True
S0184,True,False
S0185,False,True
S0186,True,False
S0187,True,False
S0188,True,False
S0189,False,True
S0190,True,False
S0191,True,False
S0192,True,False
S0193,True,False
S0194,True,False
S0195,True,False
S0196,True,False
S0197,True,False
S0198,True,False
S0199,True,False
S0200,True,False
S0201,True,False
S0202,True,False
S0203,False,True
S0204,True,False
S0205,True,False
S0206,True,False
S0207,True,False
S0208,True,False
S0209,True,False
S0210,False,True
S0211,True,False
S0212,False,True
S0213,False,True
S0214,True,False
S0215,True,False
S0216,True,False
S0217,False,True
S0218,True,False
S0219,True,False
S0220,True,False
S0221,True,False
S0222,True,False
S0223,True,False
S0224,False,True
S0225,True,False
S0226,True,False
S0227,True,False
S0228,True,False
S0229,True,False
S0230,False,True
S0231,True,False
S0232,False,True
S0233,True,False
S0234,True,False
S0235,True,False
S0236,True,False
S0237,False,True
S0238,True,False
S0239,True,False
S0240,True,False
S0241,True,False
S0242,True,False
S0243,True,False
S0244,True,False
S0245,True,False
S0246,True,False
S0247,True,False
S0248,True,False
S0249,True,False
S0250,True,False
S0251,True,False
S0252,True,False
S0253,True,False
S0254,True,False
S0255,True,False
S0256,True,False
S0257,True,False
S0258,True,False
S0259,False,True
S0260,True,False
S0261,False,True
S0262,False,True
S0263,True,False
S0264,True,False
S0265,False,True
S0266,True,False
S0267,True,False
S0268,True,False
S0269,True,False
S0270,True,False
S0271,True,False
S0272,True,False
S0273,True,False
S0274,True,False
S0275,True,False
S0276,False,True
S0277,True,False
S0278,True,False
S0279,True,False
S0280,True,False
S0281,True,False
S0282,True,False
S0283,True,False
S0284,True,False
S0285,True,False
S0286,False,True
S0287,True,False
S0288,True,False
S0289,False,True
S0290,False,True
S0291,True,False
S0292,False,True
S0293,True,False
S0294,True,False
S0295,True,False
S0296,False,True
S0297,True,False
S0298,False,True
S0299,True,False
S0300,True,False
S0301,True,False
S0302,True,False
S0303,True,False
S0304,True,False
S0305,True,False
S0306,True,False
S0307,False,True
S0308,True,False
S0309,True,False
S0310,True,False
S0311,True,False
S0312,True,False
S0313,True,False
S0314,False,True
S0315,True,False
S0316,False,True
S0317,True,False
S0318,False,True
S0319,True,False
S0320,True,False
S0321,False,True
S0322,True,False
S0323,True,False
S0324,True,False
S0325,True,False
S0326,True,False
S0327,True,False
S0328,True,False
S0329,True,False
S0330,False,True
S0331,True,False
S0332,True,False
S0333,True,False
S0335,False,True
S0336,True,False
S0337,True,False
S0338,False,True
S0340,True,False
S0341,True,False
S0342,True,False
S0343,True,False
S0344,True,False
S0345,True,False
S0346,True,False
S0347,True,False
S0348,True,False
S0350,False,True
S0351,True,False
S0352,True,False
S0353,True,False
S0354,True,False
S0355,True,False
S0358,True,False
S0360,True,False
S0361,True,False
S0362,True,False
S0363,False,True
S0364,True,False
S0365,True,False
S0366,True,False
S0367,True,False
S0369,True,False
S0370,False,True
S0371,False,True
S0372,True,False
S0373,True,False
S0374,True,False
S0375,True,False
S0377,True,False
S0380,False,True
S0381,True,False
S0382,True,False
S0384,True,False
S0385,True,False
S0386,True,False
S0387,True,False
S0388,False,True
S0389,True,False
S0390,True,False
S0391,True,False
S0392,True,False
S0393,True,False
S0394,True,False
S0395,True,False
S0397,True,False
S0400,False,True
S0401,True,False
S0402,True,False
S0403,True,False
S0404,True,False
S0405,True,False
S0406,True,False
S0409,True,False
S0410,True,False
S0411,True,False
S0412,True,False
S0414,True,False
S0415,False,True
S0416,False,True
S0421,True,False
S0423,False,True
S0425,True,False
S0426,False,True
S0427,True,False
S0428,False,True
S0429,True,False
S0431,True,False
S0432,True,False
S0433,False,True
S0434,True,False
S0435,True,False
S0436,True,False
S0437,True,False
S0438,True,False
S0439,True,False
S0440,True,False
S0441,False,True
S0442,True,False
S0443,True,False
S0444,False,True
S0445,True,False
S0446,True,False
S0447,True,False
S0448,True,False
S0449,True,False
S0450,True,False
S0451,False,True
S0452,True,False
S0453,False,True
S0454,True,False
S0455,True,False
S0456,True,False
S0457,True,False
S0458,True,False
S0459,True,False
S0460,True,False
S0461,True,False
S0462,True,False
S0463,False,True
S0464,True,False
S0465,True,False
S0466,True,False
S0467,False,True
S0468,True,False
S0469,True,False
S0470,True,False
S0471,True,False
S0472,True,False
S0473,True,False
S0474,True,False
S0475,False,True
S0476,True,False
S0477,True,False
S0478,False,True
S0479,False,True
S0480,True,False
S0481,True,False
S0482,True,False
S0483,True,False
S0484,True,False
S0485,True,False
S0486,True,False
S0487,True,False
S0488,False,True
S0489,True,False
S0490,True,False
S0491,True,False
S0493,True,False
S0494,True,False
S0495,True,False
S0496,True,False
S0497,True,False
S0498,True,False
S0499,True,False
S0500,False,True
S0501,True,False
S0502,True,False
S0503,True,False
S0504,True,False
S0505,True,False
S0506,True,False
S0507,False,True
S0508,True,False
S0509,True,False
S0510,True,False
S0511,False,True
S0512,True,False
S0513,True,False
S0514,True,False
S0515,True,False
S0518,False,True
S0519,False,True
S0521,True,False
S0522,True,False
S0526,False,True
S0527,True,False
S0528,True,False
S0529,True,False
S0530,True,False
S0532,True,False
S0533,True,False
S0534,True,False
S0535,True,False
S0536,False,True
S0538,False,True
S0539,True,False
S0540,True,False
S0541,True,False
S0542,False,True
S0543,True,False
S0544,True,False
S0545,False,True
S0546,True,False
S0547,False,True
S0548,True,False
S0549,True,False
