record,train,test
Q0148,True,False
Q0149,True,False
Q0150,True,False
Q0151,True,False
Q0152,True,False
Q0153,True,False
Q0154,True,False
Q0155,False,True
Q0156,False,True
Q0157,True,False
Q0158,True,False
Q0159,False,True
Q0160,True,False
Q0161,True,False
Q0162,True,False
Q0163,True,False
Q0164,True,False
Q0165,True,False
Q0166,True,False
Q0167,True,False
Q0168,False,True
Q0169,True,False
Q0170,True,False
Q0171,True,False
Q0172,True,False
Q0173,True,False
Q0174,True,False
Q0175,True,False
Q0176,True,False
Q0177,True,False
Q0178,False,True
Q0179,True,False
Q0180,False,True
Q0181,True,False
Q0182,True,False
Q0183,False,True
Q0184,True,False
Q0185,True,False
Q0186,True,False
Q0187,True,False
Q0188,False,True
Q0189,True,False
Q0190,True,False
Q0191,True,False
Q0192,True,False
Q0193,True,False
Q0194,False,True
Q0195,True,False
Q0196,True,False
Q0197,True,False
Q0198,True,False
Q0199,True,False
Q0200,True,False
Q0201,True,False
Q0203,True,False
Q0204,True,False
Q0205,True,False
Q0206,True,False
Q0207,True,False
Q0208,True,False
Q0209,True,False
Q0210,True,False
Q0211,True,False
Q0212,False,True
Q0214,False,True
Q0215,True,False
Q0216,True,False
Q0217,True,False
Q0218,True,False
Q0219,True,False
Q0220,True,False
Q0221,False,True
Q0222,True,False
Q0223,True,False
Q0224,True,False
Q0225,True,False
Q0226,True,False
Q0227,False,True
Q0228,True,False
Q0229,True,False
Q0230,True,False
Q0231,True,False
Q0232,True,False
Q0233,True,False
Q0234,True,False
Q0235,True,False
Q0236,True,False
Q0237,True,False
Q0238,True,False
Q0239,True,False
Q0240,True,False
Q0241,False,True
Q0242,False,True
Q0243,False,True
Q0244,True,False
Q0245,True,False
Q0246,True,False
Q0247,True,False
Q0248,False,True
Q0249,True,False
Q0250,True,False
Q0251,True,False
Q0252,True,False
Q0253,True,False
Q0254,True,False
Q0255,True,False
Q0256,True,False
Q0257,False,True
Q0258,True,False
Q0259,True,False
Q0260,True,False
Q0261,True,False
Q0262,True,False
Q0263,False,True
Q0264,True,False
Q0265,True,False
Q0266,True,False
Q0267,True,False
Q0268,True,False
Q0269,False,True
Q0270,True,False
Q0271,False,True
Q0272,True,False
Q0273,False,True
Q0274,True,False
Q0275,True,False
Q0276,True,False
Q0277,True,False
Q0278,True,False
Q0279,True,False
Q0280,True,False
Q0281,False,True
Q0282,True,False
Q0283,True,False
Q0284,True,False
Q0285,False,True
Q0286,True,False
Q0287,True,False
Q0288,True,False
Q0289,True,False
Q0290,True,False
Q0291,True,False
Q0292,True,False
Q0293,True,False
Q0294,True,False
Q0295,False,True
Q0296,True,False
Q0297,True,False
Q0298,False,True
Q0299,True,False
Q0300,True,False
Q0301,True,False
Q0302,True,False
Q0303,True,False
Q0304,True,False
Q0305,True,False
Q0306,True,False
Q0307,True,False
Q0308,True,False
Q0309,True,False
Q0310,True,False
Q0312,True,False
Q0313,True,False
Q0314,True,False
Q0315,True,False
Q0316,True,False
Q0318,False,True
Q0319,True,False
Q0320,True,False
Q0321,True,False
Q0322,False,True
Q0323,False,True
Q0324,True,False
Q0325,False,True
Q0326,True,False
Q0327,False,True
Q0328,True,False
Q0329,True,False
Q0330,True,False
Q0331,True,False
Q0332,True,False
Q0333,False,True
Q0334,True,False
Q0335,False,True
Q0336,True,False
Q0337,True,False
Q0338,True,False
Q0339,True,False
Q0340,True,False
Q0341,True,False
Q0342,True,False
Q0343,True,False
Q0344,True,False
Q0345,True,False
Q0346,True,False
Q0347,False,True
Q0348,True,False
Q0349,True,False
Q0350,True,False
Q0351,True,False
Q0353,False,True
Q0354,True,False
Q0355,False,True
Q0356,True,False
Q0357,False,True
Q0358,True,False
Q0359,True,False
Q0360,False,True
Q0362,True,False
Q0363,True,False
Q0364,True,False
Q0365,True,False
Q0366,True,False
Q0367,True,False
Q0368,True,False
Q0369,True,False
Q0370,False,True
Q0372,True,False
Q0373,False,True
Q0374,True,False
Q0375,False,True
Q0376,True,False
Q0377,True,False
Q0378,True,False
Q0379,True,False
Q0380,False,True
Q0381,True,False
Q0382,True,False
Q0383,True,False
Q0384,True,False
Q0385,True,False
Q0386,False,True
Q0387,True,False
Q0388,True,False
Q0389,True,False
Q0390,True,False
Q0391,True,False
Q0392,True,False
Q0393,True,False
Q0394,False,True
Q0395,False,True
Q0396,True,False
Q0397,True,False
Q0398,False,True
Q0399,True,False
Q0400,True,False
Q0401,True,False
Q0402,True,False
Q0403,False,True
Q0404,True,False
Q0405,True,False
Q0406,True,False
Q0407,True,False
Q0408,False,True
Q0409,True,False
Q0410,True,False
Q0411,True,False
Q0412,True,False
Q0413,False,True
Q0414,True,False
Q0415,True,False
Q0416,True,False
Q0417,True,False
Q0418,True,False
Q0419,True,False
Q0420,True,False
Q0421,True,False
Q0422,True,False
Q0423,True,False
Q0424,True,False
Q0425,True,False
Q0426,False,True
Q0427,True,False
Q0428,True,False
Q0429,False,True
Q0430,True,False
Q0431,True,False
Q0432,True,False
Q0433,True,False
Q0434,True,False
Q0435,True,False
Q0436,True,False
Q0437,True,False
Q0438,True,False
Q0439,True,False
Q0440,False,True
Q0441,True,False
Q0442,False,True
Q0443,True,False
Q0444,True,False
Q0445,True,False
Q0446,True,False
Q0447,True,False
Q0448,True,False
Q0449,True,False
Q0450,True,False
Q0451,True,False
Q0452,True,False
Q0453,True,False
Q0454,True,False
Q0455,True,False
Q0456,True,False
Q0458,True,False
Q0459,True,False
Q0460,True,False
Q0461,True,False
Q0462,True,False
Q0463,True,False
Q0464,False,True
Q0466,True,False
Q0467,True,False
Q0468,True,False
Q0469,True,False
Q0470,False,True
Q0471,True,False
Q0472,True,False
Q0473,True,False
Q0474,True,False
Q0475,True,False
Q0476,True,False
Q0477,True,False
Q0478,False,True
Q0479,False,True
Q0480,True,False
Q0481,True,False
Q0482,True,False
Q0483,True,False
Q0484,False,True
Q0485,True,False
Q0486,True,False
Q0487,False,True
Q0488,True,False
Q0489,True,False
Q0490,True,False
Q0491,True,False
Q0492,True,False
Q0493,True,False
Q0494,True,False
Q0495,True,False
Q0496,True,False
Q0497,True,False
Q0498,True,False
Q0499,True,False
Q0500,True,False
Q0501,True,False
Q0502,True,False
Q0504,True,False
Q0505,True,False
Q0506,True,False
Q0507,True,False
Q0508,False,True
Q0509,True,False
Q0510,True,False
Q0511,False,True
Q0512,True,False
Q0513,True,False
Q0514,True,False
Q0515,False,True
Q0516,True,False
Q0517,True,False
Q0518,False,True
Q0520,True,False
Q0521,True,False
Q0522,True,False
Q0523,True,False
Q0524,False,True
Q0525,True,False
Q0526,False,True
Q0527,False,True
Q0528,True,False
Q0529,True,False
Q0530,False,True
Q0531,True,False
Q0532,True,False
Q0533,True,False
Q0534,True,False
Q0535,True,False
Q0536,True,False
Q0537,True,False
Q0538,True,False
Q0539,False,True
Q0540,False,True
Q0541,True,False
Q0542,False,True
Q0543,False,True
Q0544,True,False
Q0545,True,False
Q0546,True,False
Q0547,True,False
Q0548,True,False
Q0549,False,True
Q0550,True,False
Q0551,True,False
Q0552,False,True
Q0553,True,False
Q0554,True,False
Q0555,True,False
Q0556,False,True
Q0557,True,False
Q0558,True,False
Q0559,True,False
Q0560,True,False
Q0561,False,True
Q0562,False,True
Q0563,True,False
Q0565,True,False
Q0566,True,False
Q0568,True,False
Q0569,True,False
Q0570,False,True
Q0571,False,True
Q0572,True,False
Q0573,True,False
Q0574,True,False
Q0575,True,False
Q0576,False,True
Q0577,True,False
Q0578,True,False
Q0579,True,False
Q0580,True,False
Q0581,True,False
Q0582,True,False
Q0583,True,False
Q0584,True,False
Q0585,True,False
Q0586,False,True
Q0587,True,False
Q0588,True,False
Q0589,True,False
Q0590,True,False
Q0591,False,True
Q0592,True,False
Q0593,True,False
Q0594,False,True
Q0595,True,False
Q0596,True,False
Q0597,True,False
Q0598,True,False
Q0599,True,False
Q0601,True,False
Q0602,True,False
Q0603,False,True
Q0604,True,False
Q0605,True,False
Q0606,True,False
Q0607,False,True
Q0608,False,True
Q0609,True,False
Q0610,True,False
Q0611,False,True
Q0612,False,True
Q0613,False,True
Q0614,True,False
Q0615,False,True
Q0617,True,False
Q0618,True,False
Q0619,True,False
Q0620,True,False
Q0621,False,True
Q0622,True,False
Q0623,True,False
Q0624,True,False
Q0625,True,False
Q0626,True,False
Q0627,True,False
Q0628,True,False
Q0629,False,True
Q0630,False,True
Q0631,True,False
Q0632,True,False
Q0633,True,False
Q0634,True,False
Q0635,False,True
Q0636,True,False
Q0638,True,False
Q0639,True,False
Q0640,True,False
Q0641,True,False
Q0642,True,False
Q0643,True,False
Q0644,True,False
Q0645,True,False
Q0646,True,False
Q0647,False,True
Q0648,True,False
Q0649,True,False
Q0650,False,True
Q0651,True,False
Q0652,False,True
Q0653,True,False
Q0654,True,False
Q0655,True,False
Q0656,True,False
Q0657,True,False
Q0658,False,True
Q0659,True,False
Q0660,True,False
Q0661,True,False
Q0662,True,False
Q0663,True,False
Q0664,True,False
Q0665,True,False
Q0666,False,True
Q0667,True,False
Q0668,True,False
Q0669,False,True
Q0670,False,True
Q0671,True,False
Q0672,True,False
Q0673,True,False
Q0675,False,True
Q0676,False,True
Q0677,True,False
Q0678,True,False
Q0679,True,False
Q0680,True,False
Q0681,True,False
Q0682,True,False
Q0683,True,False
Q0684,True,False
Q0685,False,True
Q0686,True,False
Q0687,True,False
Q0688,True,False
Q0690,True,False
Q0691,True,False
Q0692,False,True
Q0693,False,True
Q0694,True,False
Q0695,True,False
Q0696,True,False
Q0697,False,True
Q0698,True,False
Q0699,True,False
Q0700,True,False
Q0701,True,False
Q0702,True,False
Q0703,True,False
Q0704,True,False
Q0705,True,False
Q0706,True,False
Q0707,True,False
Q0708,True,False
Q0709,True,False
Q0710,True,False
Q0711,True,False
Q0712,True,False
Q0713,True,False
Q0714,True,False
Q0715,False,True
Q0716,True,False
Q0717,True,False
Q0718,True,False
Q0719,True,False
Q0720,False,True
Q0721,True,False
Q0722,False,True
Q0724,True,False
Q0726,True,False
Q0727,True,False
Q0729,False,True
Q0730,True,False
Q0731,True,False
Q0732,False,True
Q0733,True,False
Q0734,True,False
Q0735,True,False
Q0736,True,False
Q0737,False,True
Q0738,True,False
Q0739,False,True
Q0740,True,False
Q0741,True,False
Q0742,False,True
Q0744,True,False
Q0745,True,False
Q0746,False,True
Q0747,True,False
Q0748,False,True
Q0749,False,True
Q0750,True,False
Q0751,True,False
Q0752,True,False
Q0753,True,False
Q0754,True,False
Q0755,False,True
Q0756,True,False
Q0757,True,False
Q0758,False,True
Q0759,True,False
Q0760,True,False
Q0761,True,False
Q0762,False,True
Q0763,True,False
Q0764,True,False
Q0765,True,False
Q0766,True,False
Q0767,True,False
Q0768,True,False
Q0769,False,True
Q0770,True,False
Q0771,True,False
Q0772,False,True
Q0773,True,False
Q0774,False,True
Q0775,False,True
Q0776,True,False
Q0777,True,False
Q0778,True,False
Q0779,True,False
Q0780,True,False
Q0781,True,False
Q0782,True,False
Q0783,True,False
Q0784,False,True
Q0785,True,False
Q0786,True,False
Q0787,True,False
Q0788,True,False
Q0789,True,False
Q0790,False,True
Q0791,True,False
Q0792,True,False
Q0793,True,False
Q0794,True,False
Q0795,True,False
Q0796,False,True
Q0797,True,False
Q0798,True,False
Q0799,False,True
Q0800,True,False
Q0801,True,False
Q0802,True,False
Q0803,False,True
Q0804,True,False
Q0805,True,False
Q0806,True,False
Q0808,True,False
Q0809,True,False
Q0810,True,False
Q0811,True,False
Q0812,True,False
Q0813,True,False
Q0814,True,False
Q0815,True,False
Q0816,True,False
Q0817,True,False
Q0818,False,True
Q0819,False,True
Q0820,True,False
Q0821,True,False
Q0822,True,False
Q0823,True,False
Q0824,False,True
Q0825,True,False
Q0826,False,True
Q0827,True,False
Q0828,True,False
Q0829,True,False
Q0830,True,False
Q0831,False,True
Q0832,True,False
Q0833,True,False
Q0834,True,False
Q0835,True,False
Q0836,False,True
Q0837,True,False
Q0838,True,False
Q0839,True,False
Q0840,True,False
Q0841,False,True
Q0842,True,False
Q0843,True,False
Q0844,True,False
Q0845,False,True
Q0846,True,False
Q0847,True,False
Q0848,True,False
Q0849,True,False
Q0850,True,False
Q0851,True,False
Q0852,True,False
Q0853,True,False
Q0854,True,False
Q0855,True,False
Q0856,True,False
Q0857,True,False
Q0858,True,False
Q0859,False,True
Q0860,True,False
Q0861,True,False
Q0862,False,True
Q0863,True,False
Q0864,True,False
Q0865,True,False
Q0867,True,False
Q0868,True,False
Q0869,False,True
Q0870,True,False
Q0871,True,False
Q0872,True,False
Q0873,True,False
Q0874,False,True
Q0875,True,False
Q0876,True,False
Q0877,True,False
Q0878,True,False
Q0879,True,False
Q0880,False,True
Q0881,True,False
Q0882,True,False
Q0883,False,True
Q0884,False,True
Q0885,False,True
Q0886,True,False
Q0887,True,False
Q0888,True,False
Q0889,False,True
Q0890,True,False
Q0891,True,False
Q0892,True,False
Q0893,True,False
Q0894,False,True
Q0895,True,False
Q0896,True,False
Q0897,True,False
Q0898,True,False
Q0899,True,False
Q0900,True,False
Q0901,True,False
Q0902,True,False
Q0903,True,False
Q0904,True,False
Q0905,True,False
Q0906,True,False
Q0907,True,False
Q0908,True,False
Q0909,True,False
Q0910,False,True
Q0911,True,False
Q0912,False,True
Q0913,True,False
Q0914,True,False
Q0915,True,False
Q0916,True,False
Q0917,True,False
Q0918,True,False
Q0919,True,False
Q0920,True,False
Q0921,False,True
Q0922,True,False
Q0923,True,False
Q0924,True,False
Q0925,False,True
Q0926,True,False
Q0927,True,False
Q0928,True,False
Q0929,True,False
Q0930,True,False
Q0932,True,False
Q0933,True,False
Q0934,False,True
Q0935,True,False
Q0936,True,False
Q0937,True,False
Q0938,False,True
Q0939,True,False
Q0940,True,False
Q0941,True,False
Q0942,True,False
Q0943,True,False
Q0944,True,False
Q0945,True,False
Q0946,False,True
Q0947,True,False
Q0948,True,False
Q0949,True,False
Q0950,True,False
Q0951,True,False
Q0952,False,True
Q0953,True,False
Q0954,False,True
Q0955,False,True
Q0956,True,False
Q0957,True,False
Q0958,False,True
Q0959,True,False
Q0960,True,False
Q0961,True,False
Q0962,True,False
Q0964,False,True
Q0965,False,True
Q0966,True,False
Q0967,False,True
Q0968,True,False
Q0969,True,False
Q0970,True,False
Q0971,True,False
Q0972,True,False
Q0973,True,False
Q0974,True,False
Q0975,False,True
Q0976,True,False
Q0977,True,False
Q0978,True,False
Q0979,True,False
Q0980,True,False
Q0981,True,False
Q0982,True,False
Q0983,True,False
Q0984,True,False
Q0985,True,False
Q0986,False,True
Q0987,True,False
Q0988,False,True
Q0989,True,False
Q0990,True,False
Q0991,False,True
Q0992,True,False
Q0993,True,False
Q0994,True,False
Q0995,False,True
Q0996,True,False
Q0997,True,False
Q0998,True,False
Q0999,True,False
Q1000,True,False
Q1001,True,False
Q1003,True,False
Q1004,False,True
Q1005,True,False
Q1006,False,True
Q1007,True,False
Q1008,False,True
Q1009,False,True
Q1010,True,False
Q1012,True,False
Q1013,True,False
Q1014,True,False
Q1015,True,False
Q1016,False,True
Q1017,False,True
Q1018,True,False
Q1019,False,True
Q1020,False,True
Q1021,True,False
Q1022,True,False
Q1023,True,False
Q1024,True,False
Q1025,False,True
Q1026,False,True
Q1028,True,False
Q1029,True,False
Q1030,True,False
Q1032,True,False
Q1033,True,False
Q1034,True,False
Q1035,True,False
Q1037,False,True
Q1038,False,True
Q1039,True,False
Q1040,True,False
Q1041,True,False
Q1042,True,False
Q1043,False,True
Q1044,True,False
Q1045,True,False
Q1046,True,False
Q1047,True,False
Q1048,True,False
Q1049,True,False
Q1050,True,False
Q1051,True,False
Q1052,True,False
Q1053,True,False
Q1054,False,True
Q1055,False,True
Q1056,True,False
Q1057,True,False
Q1058,True,False
Q1060,True,False
Q1061,True,False
Q1062,True,False
Q1063,False,True
Q1064,True,False
Q1065,True,False
Q1066,True,False
Q1067,True,False
Q1068,True,False
Q1069,False,True
Q1070,True,False
Q1071,True,False
Q1072,True,False
Q1073,False,True
Q1074,True,False
Q1075,True,False
Q1076,True,False
Q1077,True,False
Q1078,False,True
Q1079,True,False
Q1080,True,False
Q1081,True,False
Q1082,False,True
Q1083,True,False
Q1084,False,True
Q1085,False,True
Q1086,False,True
Q1087,True,False
Q1088,True,False
Q1089,True,False
Q1090,True,False
Q1091,True,False
Q1092,True,False
Q1094,False,True
Q1095,True,False
Q1096,True,False
Q1097,True,False
Q1098,True,False
Q1100,True,False
Q1101,True,False
Q1102,True,False
Q1103,True,False
Q1104,False,True
Q1105,False,True
Q1106,False,True
Q1107,True,False
Q1108,True,False
Q1109,True,False
Q1110,True,False
Q1111,True,False
Q1112,True,False
Q1113,True,False
Q1114,True,False
Q1115,True,False
Q1116,True,False
Q1117,True,False
Q1119,True,False
Q1120,True,False
Q1121,True,False
Q1122,True,False
Q1123,True,False
Q1124,True,False
Q1125,True,False
Q1126,False,True
Q1127,True,False
Q1128,False,True
Q1129,False,True
Q1130,True,False
Q1131,True,False
Q1132,True,False
Q1133,True,False
Q1134,False,True
Q1135,True,False
Q1136,True,False
Q1137,False,True
Q1138,False,True
Q1139,True,False
Q1140,True,False
Q1141,True,False
Q1142,False,True
Q1143,True,False
Q1144,True,False
Q1146,False,True
Q1147,True,False
Q1148,True,False
Q1149,False,True
Q1150,True,False
Q1152,True,False
Q1153,True,False
Q1154,True,False
Q1156,False,True
Q1157,True,False
Q1158,True,False
Q1159,False,True
Q1160,True,False
Q1161,True,False
Q1162,True,False
Q1163,True,False
Q1164,True,False
Q1165,True,False
Q1166,True,False
Q1167,True,False
Q1168,True,False
Q1169,True,False
Q1170,True,False
Q1171,False,True
Q1172,True,False
Q1173,True,False
Q1174,True,False
Q1175,True,False
Q1176,False,True
Q1177,False,True
Q1178,True,False
Q1179,True,False
Q1180,True,False
Q1181,True,False
Q1182,True,False
Q1183,True,False
Q1184,True,False
Q1185,True,False
Q1186,True,False
Q1187,True,False
Q1188,True,False
Q1189,True,False
Q1190,True,False
Q1191,True,False
Q1192,True,False
Q1193,True,False
Q1194,True,False
Q1195,True,False
Q1196,True,False
Q1197,False,True
Q1198,False,True
Q1199,True,False
Q1200,True,False
Q1201,True,False
Q1202,True,False
Q1203,True,False
Q1204,True,False
Q1205,True,False
Q1207,True,False
Q1208,True,False
Q1209,False,True
Q1210,False,True
Q1211,True,False
Q1212,False,True
Q1213,True,False
Q1214,True,False
Q1215,True,False
Q1216,True,False
Q1217,True,False
Q1218,True,False
Q1219,True,False
Q1220,True,False
Q1221,True,False
Q1222,False,True
Q1223,True,False
Q1224,True,False
Q1225,False,True
Q1226,False,True
Q1227,True,False
Q1228,True,False
Q1229,True,False
Q1230,True,False
Q1231,False,True
Q1232,False,True
Q1233,True,False
Q1234,True,False
Q1235,True,False
Q1236,True,False
Q1237,True,False
Q1238,True,False
Q1239,True,False
Q1240,True,False
Q1241,True,False
Q1242,True,False
Q1243,True,False
Q1244,True,False
Q1245,True,False
Q1246,True,False
Q1247,False,True
Q1248,False,True
Q1249,True,False
Q1250,False,True
Q1251,True,False
Q1252,True,False
Q1253,True,False
Q1254,True,False
Q1255,True,False
Q1256,True,False
Q1257,True,False
Q1258,False,True
Q1259,True,False
Q1260,True,False
Q1261,True,False
Q1262,True,False
Q1263,True,False
Q1264,True,False
Q1265,True,False
Q1266,False,True
Q1267,True,False
Q1268,True,False
Q1269,True,False
Q1270,True,False
Q1271,True,False
Q1272,True,False
Q1274,True,False
Q1275,False,True
Q1276,True,False
Q1277,False,True
Q1278,True,False
Q1279,True,False
Q1280,True,False
Q1281,True,False
Q1282,True,False
Q1283,True,False
Q1284,True,False
Q1285,True,False
Q1286,True,False
Q1287,True,False
Q1288,False,True
Q1289,False,True
Q1290,True,False
Q1291,False,True
Q1292,True,False
Q1293,True,False
Q1294,True,False
Q1295,True,False
Q1296,True,False
Q1297,True,False
Q1298,True,False
Q1299,True,False
Q1300,True,False
Q1301,True,False
Q1302,True,False
Q1303,True,False
Q1304,True,False
Q1305,True,False
Q1307,False,True
Q1308,True,False
Q1309,True,False
Q1310,True,False
Q1312,False,True
Q1313,True,False
Q1314,False,True
Q1315,False,True
Q1316,True,False
Q1317,True,False
Q1318,True,False
Q1319,True,False
Q1320,True,False
Q1321,False,True
Q1322,True,False
Q1323,True,False
Q1324,True,False
Q1325,False,True
Q1326,True,False
Q1327,True,False
Q1329,True,False
Q1330,True,False
Q1331,True,False
Q1332,True,False
Q1333,True,False
Q1334,True,False
Q1335,True,False
Q1336,False,True
Q1337,True,False
Q1338,True,False
Q1339,True,False
Q1340,True,False
Q1341,True,False
Q1342,False,True
Q1343,True,False
Q1344,True,False
Q1345,False,True
Q1346,True,False
Q1347,False,True
Q1348,True,False
Q1349,True,False
Q1350,True,False
Q1351,True,False
Q1352,True,False
Q1353,True,False
Q1354,True,False
Q1355,True,False
Q1356,True,False
Q1357,True,False
Q1358,True,False
Q1359,True,False
Q1360,False,True
Q1361,True,False
Q1362,True,False
Q1363,True,False
Q1364,True,False
Q1365,False,True
Q1366,True,False
Q1367,True,False
Q1368,True,False
Q1369,True,False
Q1370,True,False
Q1371,True,False
Q1372,True,False
Q1373,True,False
Q1374,False,True
Q1375,True,False
Q1376,True,False
Q1377,True,False
Q1378,False,True
Q1379,False,True
Q1380,True,False
Q1381,True,False
Q1382,True,False
Q1383,True,False
Q1385,True,False
Q1386,True,False
Q1387,True,False
Q1388,True,False
Q1389,True,False
Q1390,True,False
Q1391,True,False
Q1392,True,False
Q1393,False,True
Q1394,True,False
Q1395,True,False
Q1396,True,False
Q1397,True,False
Q1398,True,False
Q1399,False,True
Q1400,False,True
Q1401,True,False
Q1402,True,False
Q1403,True,False
Q1404,False,True
Q1405,True,False
Q1406,True,False
Q1407,True,False
Q1408,True,False
Q1409,True,False
Q1410,False,True
Q1411,True,False
Q1412,True,False
Q1413,True,False
Q1414,True,False
Q1415,True,False
Q1416,True,False
Q1417,True,False
Q1418,True,False
Q1419,False,True
Q1420,True,False
Q1421,True,False
Q1422,True,False
Q1423,False,True
Q1424,False,True
Q1425,True,False
Q1426,True,False
Q1427,True,False
Q1428,True,False
Q1430,True,False
Q1431,True,False
Q1432,True,False
Q1433,True,False
Q1434,True,False
Q1435,False,True
Q1436,True,False
Q1437,True,False
Q1438,True,False
Q1439,True,False
Q1441,True,False
Q1442,True,False
Q1443,True,False
Q1444,False,True
Q1445,False,True
Q1446,True,False
Q1447,True,False
Q1448,True,False
Q1449,True,False
Q1450,True,False
Q1451,True,False
Q1452,False,True
Q1453,True,False
Q1454,True,False
Q1455,True,False
Q1456,True,False
Q1457,False,True
Q1458,True,False
Q1459,True,False
Q1460,True,False
Q1461,True,False
Q1462,True,False
Q1463,True,False
Q1464,True,False
Q1465,True,False
Q1466,False,True
Q1467,True,False
Q1468,True,False
Q1469,True,False
Q1470,True,False
Q1471,True,False
Q1472,True,False
Q1473,True,False
Q1474,False,True
Q1475,True,False
Q1476,True,False
Q1477,True,False
Q1478,True,False
Q1479,True,False
Q1480,True,False
Q1481,True,False
Q1482,True,False
Q1483,True,False
Q1484,True,False
Q1485,True,False
Q1486,False,True
Q1487,True,False
Q1488,True,False
Q1489,True,False
Q1490,True,False
Q1491,True,False
Q1492,True,False
Q1493,True,False
Q1494,True,False
Q1495,True,False
Q1496,False,True
Q1497,True,False
Q1498,False,True
Q1499,True,False
Q1500,False,True
Q1501,True,False
Q1502,True,False
Q1503,False,True
Q1504,False,True
Q1505,True,False
Q1506,True,False
Q1507,True,False
Q1508,False,True
Q1509,True,False
Q1510,True,False
Q1511,True,False
Q1512,False,True
Q1513,True,False
Q1514,True,False
Q1516,True,False
Q1517,False,True
Q1518,True,False
Q1519,True,False
Q1520,True,False
Q1521,True,False
Q1522,True,False
Q1523,True,False
Q1524,True,False
Q1525,True,False
Q1526,True,False
Q1527,True,False
Q1528,True,False
Q1529,True,False
Q1530,True,False
Q1531,True,False
Q1532,True,False
Q1533,True,False
Q1534,True,False
Q1535,True,False
Q1536,True,False
Q1537,True,False
Q1538,True,False
Q1539,True,False
Q1540,True,False
Q1541,True,False
Q1542,False,True
Q1543,True,False
Q1544,True,False
Q1545,True,False
Q1546,True,False
Q1547,True,False
Q1548,True,False
Q1549,True,False
Q1550,False,True
Q1551,True,False
Q1552,True,False
Q1553,True,False
Q1554,True,False
Q1555,True,False
Q1556,True,False
Q1557,True,False
Q1558,True,False
Q1559,True,False
Q1560,False,True
Q1561,True,False
Q1562,True,False
Q1563,True,False
Q1564,True,False
Q1565,True,False
Q1566,True,False
Q1567,True,False
Q1568,True,False
Q1571,False,True
Q1572,False,True
Q1573,True,False
Q1574,True,False
Q1575,False,True
Q1576,True,False
Q1577,True,False
Q1578,True,False
Q1579,False,True
Q1580,True,False
Q1581,True,False
Q1582,True,False
Q1583,True,False
Q1584,True,False
Q1585,True,False
Q1586,False,True
Q1587,True,False
Q1588,True,False
Q1589,True,False
Q1590,True,False
Q1591,True,False
Q1593,True,False
Q1594,True,False
Q1595,True,False
Q1596,True,False
Q1597,True,False
Q1598,True,False
Q1599,True,False
Q1600,True,False
Q1601,True,False
Q1602,False,True
Q1603,True,False
Q1604,True,False
Q1606,True,False
Q1607,True,False
Q1608,False,True
