record,train,test
JS10824,True,False
JS10825,True,False
JS10826,True,False
JS10827,False,True
JS10828,True,False
JS10829,True,False
JS10830,True,False
JS10831,True,False
JS10832,True,False
JS10833,True,False
JS10834,True,False
JS10835,True,False
JS10836,True,False
JS10837,False,True
JS10838,False,True
JS10839,False,True
JS10840,True,False
JS10841,True,False
JS10842,True,False
JS10843,True,False
JS10844,False,True
JS10845,True,False
JS10846,False,True
JS10847,False,True
JS10848,False,True
JS10849,False,True
JS10850,False,True
JS10851,True,False
JS10852,True,False
JS10853,True,False
JS10854,True,False
JS10855,True,False
JS10856,False,True
JS10857,True,False
JS10858,False,True
JS10859,True,False
JS10860,True,False
JS10861,True,False
JS10862,False,True
JS10863,True,False
JS10864,False,True
JS10865,False,True
JS10866,True,False
JS10867,True,False
JS10868,True,False
JS10869,False,True
JS10870,True,False
JS10871,True,False
JS10872,False,True
JS10873,True,False
JS10874,True,False
JS10875,True,False
JS10876,False,True
JS10877,False,True
JS10878,True,False
JS10879,True,False
JS10880,True,False
JS10881,True,False
JS10882,True,False
JS10883,True,False
JS10884,True,False
JS10885,True,False
JS10886,True,False
JS10887,True,False
JS10888,True,False
JS10889,False,True
JS10890,True,False
JS10891,False,True
JS10892,False,True
JS10893,True,False
JS10894,False,True
JS10895,True,False
JS10896,True,False
JS10897,True,False
JS10898,True,False
JS10899,True,False
JS10900,False,True
JS10901,True,False
JS10902,True,False
JS10903,True,False
JS10904,True,False
JS10905,True,False
JS10906,True,False
JS10907,False,True
JS10908,False,True
JS10909,True,False
JS10910,True,False
JS10911,False,True
JS10912,False,True
JS10913,True,False
JS10914,True,False
JS10915,True,False
JS10916,True,False
JS10917,False,True
JS10918,True,False
JS10919,True,False
JS10920,False,True
JS10921,True,False
JS10922,True,False
JS10923,False,True
JS10924,True,False
JS10925,True,False
JS10926,False,True
JS10927,True,False
JS10928,True,False
JS10929,True,False
JS10930,False,True
JS10931,True,False
JS10932,True,False
JS10933,True,False
JS10934,True,False
JS10935,True,False
JS10936,False,True
JS10937,True,False
JS10938,True,False
JS10939,False,True
JS10940,True,False
JS10941,True,False
JS10942,False,True
JS10943,True,False
JS10944,True,False
JS10945,True,False
JS10946,True,False
JS10947,True,False
JS10948,False,True
JS10949,True,False
JS10950,True,False
JS10951,False,True
JS10952,True,False
JS10953,True,False
JS10954,True,False
JS10955,True,False
JS10956,True,False
JS10957,False,True
JS10958,True,False
JS10959,False,True
JS10960,True,False
JS10961,False,True
JS10962,True,False
JS10963,True,False
JS10964,True,False
JS10965,True,False
JS10966,True,False
JS10967,True,False
JS10968,True,False
JS10969,True,False
JS10970,True,False
JS10971,True,False
JS10972,False,True
JS10973,False,True
JS10974,True,False
JS10975,True,False
JS10976,True,False
JS10977,False,True
JS10978,True,False
JS10979,True,False
JS10980,True,False
JS10981,False,True
JS10982,True,False
JS10983,False,True
JS10984,True,False
JS10985,True,False
JS10986,True,False
JS10987,False,True
JS10988,True,False
JS10989,False,True
JS10990,False,True
JS10991,False,True
JS10992,False,True
JS10993,True,False
JS10994,True,False
JS10995,True,False
JS10996,True,False
JS10997,True,False
JS10998,True,False
JS10999,False,True
JS11000,True,False
JS11001,True,False
JS11002,True,False
JS11003,True,False
JS11004,True,False
JS11005,False,True
JS11006,True,False
JS11007,True,False
JS11008,True,False
JS11009,False,True
JS11010,False,True
JS11011,True,False
JS11012,True,False
JS11013,True,False
JS11014,False,True
JS11015,True,False
JS11016,False,True
JS11017,True,False
JS11018,False,True
JS11019,True,False
JS11020,True,False
JS11021,True,False
JS11022,True,False
JS11023,False,True
JS11024,True,False
JS11025,True,False
JS11026,False,True
JS11027,True,False
JS11028,True,False
JS11029,True,False
JS11030,True,False
JS11031,True,False
JS11032,True,False
JS11033,True,False
JS11034,True,False
JS11035,True,False
JS11036,True,False
JS11037,False,True
JS11038,True,False
JS11039,True,False
JS11040,True,False
JS11041,True,False
JS11042,True,False
JS11043,True,False
JS11044,True,False
JS11045,True,False
JS11046,True,False
JS11047,True,False
JS11048,True,False
JS11049,True,False
JS11050,True,False
JS11051,True,False
JS11052,False,True
JS11053,True,False
JS11054,True,False
JS11055,True,False
JS11056,False,True
JS11057,True,False
JS11058,True,False
JS11059,True,False
JS11060,False,True
JS11061,True,False
JS11062,False,True
JS11063,True,False
JS11064,False,True
JS11065,True,False
JS11066,True,False
JS11067,True,False
JS11068,False,True
JS11069,True,False
JS11070,True,False
JS11071,True,False
JS11072,True,False
JS11073,True,False
JS11074,True,False
JS11075,True,False
JS11076,True,False
JS11077,True,False
JS11078,True,False
JS11079,True,False
JS11080,False,True
JS11081,False,True
JS11082,True,False
JS11083,True,False
JS11084,True,False
JS11085,True,False
JS11086,True,False
JS11087,False,True
JS11088,True,False
JS11089,True,False
JS11090,True,False
JS11091,True,False
JS11092,True,False
JS11093,True,False
JS11094,True,False
JS11095,True,False
JS11096,True,False
JS11097,False,True
JS11098,True,False
JS11099,True,False
JS11100,True,False
JS11101,True,False
JS11102,True,False
JS11103,False,True
JS11104,True,False
JS11105,True,False
JS11106,False,True
JS11107,True,False
JS11108,True,False
JS11109,True,False
JS11110,False,True
JS11111,True,False
JS11112,True,False
JS11113,False,True
JS11114,True,False
JS11115,True,False
JS11116,True,False
JS11117,True,False
JS11118,True,False
JS11119,True,False
JS11120,False,True
JS11121,True,False
JS11122,True,False
JS11123,False,True
JS11124,True,False
JS11125,True,False
JS11126,True,False
JS11127,True,False
JS11128,True,False
JS11129,True,False
JS11130,False,True
JS11131,True,False
JS11132,True,False
JS11133,False,True
JS11134,True,False
JS11135,False,True
JS11136,True,False
JS11137,False,True
JS11138,True,False
JS11139,False,True
JS11140,False,True
JS11141,False,True
JS11142,True,False
JS11143,True,False
JS11144,True,False
JS11145,True,False
JS11146,True,False
JS11147,True,False
JS11148,True,False
JS11149,True,False
JS11150,True,False
JS11151,True,False
JS11152,True,False
JS11153,True,False
JS11154,True,False
JS11155,True,False
JS11156,True,False
JS11157,False,True
JS11158,True,False
JS11159,True,False
JS11160,True,False
JS11161,True,False
JS11162,False,True
JS11163,True,False
JS11164,True,False
JS11165,True,False
JS11166,True,False
JS11167,True,False
JS11168,False,True
JS11169,True,False
JS11170,True,False
JS11171,False,True
JS11172,False,True
JS11173,True,False
JS11174,True,False
JS11175,True,False
JS11176,True,False
JS11177,True,False
JS11178,True,False
JS11179,True,False
JS11180,True,False
JS11181,True,False
JS11182,True,False
JS11183,False,True
JS11184,True,False
JS11185,False,True
JS11186,False,True
JS11187,False,True
JS11188,True,False
JS11189,True,False
JS11190,True,False
JS11191,True,False
JS11192,True,False
JS11193,True,False
JS11194,True,False
JS11195,True,False
JS11196,True,False
JS11197,True,False
JS11198,True,False
JS11199,True,False
JS11200,False,True
JS11201,True,False
JS11202,True,False
JS11203,True,False
JS11204,False,True
JS11205,True,False
JS11206,True,False
JS11207,True,False
JS11208,False,True
JS11209,True,False
JS11210,True,False
JS11211,True,False
JS11212,True,False
JS11213,True,False
JS11214,True,False
JS11215,False,True
JS11216,True,False
JS11217,True,False
JS11218,True,False
JS11219,True,False
JS11220,False,True
JS11221,True,False
JS11222,True,False
JS11223,True,False
JS11224,True,False
JS11225,False,True
JS11226,True,False
JS11227,True,False
JS11228,True,False
JS11229,True,False
JS11230,False,True
JS11231,True,False
JS11232,True,False
JS11233,True,False
JS11234,True,False
JS11235,False,True
JS11236,True,False
JS11237,False,True
JS11238,True,False
JS11239,True,False
JS11240,True,False
JS11241,True,False
JS11242,True,False
JS11243,True,False
JS11244,True,False
JS11245,True,False
JS11246,False,True
JS11247,True,False
JS11248,False,True
JS11249,True,False
JS11250,True,False
JS11251,True,False
JS11252,False,True
JS11253,False,True
JS11254,True,False
JS11255,True,False
JS11256,True,False
JS11257,False,True
JS11258,False,True
JS11259,True,False
JS11260,True,False
JS11261,True,False
JS11262,True,False
JS11263,True,False
JS11264,True,False
JS11265,False,True
JS11266,True,False
JS11267,True,False
JS11268,True,False
JS11269,True,False
JS11270,True,False
JS11271,True,False
JS11272,True,False
JS11273,True,False
JS11274,True,False
JS11275,True,False
JS11276,True,False
JS11277,True,False
JS11278,True,False
JS11279,True,False
JS11280,True,False
JS11281,True,False
JS11282,True,False
JS11283,True,False
JS11284,True,False
JS11285,True,False
JS11286,True,False
JS11287,True,False
JS11288,True,False
JS11289,False,True
JS11290,True,False
JS11291,True,False
JS11292,True,False
JS11293,True,False
JS11294,True,False
JS11295,True,False
JS11296,True,False
JS11297,True,False
JS11298,True,False
JS11299,True,False
JS11300,False,True
JS11301,False,True
JS11302,True,False
JS11303,True,False
JS11304,True,False
JS11305,True,False
JS11306,True,False
JS11307,False,True
JS11308,False,True
JS11309,True,False
JS11310,True,False
JS11311,True,False
JS11312,False,True
JS11313,True,False
JS11314,True,False
JS11315,True,False
JS11316,True,False
JS11317,True,False
JS11318,True,False
JS11319,True,False
JS11320,True,False
JS11321,True,False
JS11322,True,False
JS11323,True,False
JS11324,True,False
JS11325,True,False
JS11326,True,False
JS11327,True,False
JS11328,True,False
JS11329,True,False
JS11330,True,False
JS11331,True,False
JS11332,True,False
JS11333,True,False
JS11334,True,False
JS11335,True,False
JS11336,True,False
JS11337,True,False
JS11338,False,True
JS11339,False,True
JS11340,True,False
JS11341,True,False
JS11342,True,False
JS11343,True,False
JS11344,True,False
JS11345,True,False
JS11346,True,False
JS11347,True,False
JS11348,True,False
JS11349,True,False
JS11350,False,True
JS11351,True,False
JS11352,True,False
JS11353,True,False
JS11354,True,False
JS11355,False,True
JS11356,True,False
JS11357,True,False
JS11358,True,False
JS11359,True,False
JS11360,True,False
JS11361,True,False
JS11362,False,True
JS11363,True,False
JS11364,True,False
JS11365,True,False
JS11366,True,False
JS11367,True,False
JS11368,False,True
JS11369,True,False
JS11370,False,True
JS11371,True,False
JS11372,True,False
JS11373,True,False
JS11374,True,False
JS11375,True,False
JS11376,True,False
JS11377,True,False
JS11378,False,True
JS11379,True,False
JS11380,True,False
JS11381,True,False
JS11382,False,True
JS11383,True,False
JS11384,False,True
JS11385,True,False
JS11386,True,False
JS11387,False,True
JS11388,True,False
JS11389,False,True
JS11390,True,False
JS11391,True,False
JS11392,True,False
JS11393,True,False
JS11394,True,False
JS11395,False,True
JS11396,True,False
JS11397,True,False
JS11398,True,False
JS11399,False,True
JS11400,True,False
JS11401,False,True
JS11402,True,False
JS11403,True,False
JS11404,True,False
JS11405,True,False
JS11406,True,False
JS11407,True,False
JS11408,True,False
JS11409,True,False
JS11410,True,False
JS11411,True,False
JS11412,True,False
JS11413,True,False
JS11414,True,False
JS11415,True,False
JS11416,True,False
JS11417,True,False
JS11418,True,False
JS11419,True,False
JS11420,True,False
JS11421,False,True
JS11422,True,False
JS11423,True,False
JS11424,False,True
JS11425,True,False
JS11426,True,False
JS11427,True,False
JS11428,True,False
JS11429,True,False
JS11430,True,False
JS11431,True,False
JS11432,True,False
JS11433,True,False
JS11434,True,False
JS11435,False,True
JS11436,True,False
JS11437,True,False
JS11438,False,True
JS11439,True,False
JS11440,True,False
JS11441,True,False
JS11442,True,False
JS11443,True,False
JS11444,True,False
JS11445,True,False
JS11446,False,True
JS11447,True,False
JS11448,False,True
JS11449,True,False
JS11450,True,False
JS11451,True,False
JS11452,True,False
JS11453,False,True
JS11454,True,False
JS11455,True,False
JS11456,True,False
JS11457,True,False
JS11458,False,True
JS11459,True,False
JS11460,True,False
JS11461,True,False
JS11462,True,False
JS11463,False,True
JS11464,True,False
JS11465,True,False
JS11466,False,True
JS11467,False,True
JS11468,True,False
JS11469,True,False
JS11470,True,False
JS11471,True,False
JS11472,True,False
JS11473,True,False
JS11474,True,False
JS11475,True,False
JS11476,True,False
JS11477,True,False
JS11478,True,False
JS11479,True,False
JS11480,True,False
JS11481,True,False
JS11482,True,False
JS11483,True,False
JS11484,False,True
JS11485,True,False
JS11486,True,False
JS11487,False,True
JS11488,True,False
JS11489,True,False
JS11490,True,False
JS11491,True,False
JS11492,False,True
JS11493,True,False
JS11494,False,True
JS11495,True,False
JS11496,True,False
JS11497,True,False
JS11498,True,False
JS11499,True,False
JS11500,False,True
JS11501,True,False
JS11502,True,False
JS11503,True,False
JS11504,False,True
JS11505,False,True
JS11506,True,False
JS11507,True,False
JS11508,True,False
JS11509,True,False
JS11510,True,False
JS11511,True,False
JS11512,True,False
JS11513,True,False
JS11514,True,False
JS11515,True,False
JS11516,True,False
JS11517,True,False
JS11518,False,True
JS11519,True,False
JS11520,True,False
JS11521,True,False
JS11522,True,False
JS11523,True,False
JS11524,True,False
JS11525,True,False
JS11526,True,False
JS11527,False,True
JS11528,True,False
JS11529,True,False
JS11530,False,True
JS11531,False,True
JS11532,True,False
JS11533,True,False
JS11534,True,False
JS11535,True,False
JS11536,False,True
JS11537,False,True
JS11538,True,False
JS11539,False,True
JS11540,True,False
JS11541,True,False
JS11542,False,True
JS11543,False,True
JS11544,True,False
JS11545,True,False
JS11546,True,False
JS11547,True,False
JS11548,True,False
JS11549,True,False
JS11550,True,False
JS11551,True,False
JS11552,True,False
JS11553,True,False
JS11554,False,True
JS11555,True,False
JS11556,True,False
JS11557,False,True
JS11558,True,False
JS11559,True,False
JS11560,True,False
JS11561,True,False
JS11562,False,True
JS11563,False,True
JS11564,True,False
JS11565,True,False
JS11566,False,True
JS11567,True,False
JS11568,True,False
JS11569,True,False
JS11570,False,True
JS11571,True,False
JS11572,True,False
JS11573,False,True
JS11574,True,False
JS11575,True,False
JS11576,True,False
JS11577,True,False
JS11578,True,False
JS11579,True,False
JS11580,True,False
JS11581,False,True
JS11582,True,False
JS11583,True,False
JS11584,True,False
JS11585,False,True
JS11586,True,False
JS11587,True,False
JS11588,True,False
JS11589,True,False
JS11590,True,False
JS11591,True,False
JS11592,True,False
JS11593,True,False
JS11594,False,True
JS11595,False,True
JS11596,True,False
JS11597,True,False
JS11598,True,False
JS11599,False,True
JS11600,False,True
JS11601,True,False
JS11602,False,True
JS11603,True,False
JS11604,False,True
JS11605,True,False
JS11606,True,False
JS11607,False,True
JS11608,True,False
JS11609,True,False
JS11610,True,False
JS11611,True,False
JS11612,True,False
JS11613,True,False
JS11614,True,False
JS11615,True,False
JS11616,True,False
JS11617,True,False
JS11618,False,True
JS11619,False,True
JS11620,True,False
JS11621,False,True
JS11622,True,False
JS11623,True,False
JS11624,True,False
JS11625,True,False
JS11626,False,True
JS11627,True,False
JS11628,True,False
JS11629,True,False
JS11630,True,False
JS11631,False,True
JS11632,True,False
JS11633,True,False
JS11634,True,False
JS11635,True,False
JS11636,True,False
JS11637,True,False
JS11638,True,False
JS11639,True,False
JS11640,True,False
JS11641,True,False
JS11642,True,False
JS11643,False,True
JS11644,False,True
JS11645,True,False
JS11646,True,False
JS11647,False,True
JS11648,True,False
JS11649,False,True
JS11650,True,False
JS11651,False,True
JS11652,True,False
JS11653,True,False
JS11654,True,False
JS11655,True,False
JS11656,True,False
JS11657,False,True
JS11658,True,False
JS11659,True,False
JS11660,True,False
JS11661,True,False
JS11662,True,False
JS11663,False,True
JS11664,False,True
JS11665,True,False
JS11666,True,False
JS11667,True,False
JS11668,True,False
JS11669,False,True
JS11670,True,False
JS11671,True,False
JS11672,True,False
JS11673,True,False
JS11674,False,True
JS11675,True,False
JS11676,True,False
JS11677,True,False
JS11678,True,False
JS11679,True,False
JS11680,True,False
JS11681,True,False
JS11682,True,False
JS11683,False,True
JS11684,False,True
JS11685,False,True
JS11686,True,False
JS11687,True,False
JS11688,False,True
JS11689,True,False
JS11690,False,True
JS11691,True,False
JS11692,True,False
JS11693,True,False
JS11694,True,False
JS11695,True,False
JS11696,True,False
JS11697,False,True
JS11698,True,False
JS11699,False,True
JS11700,True,False
JS11701,True,False
JS11702,True,False
JS11703,True,False
JS11704,False,True
JS11705,True,False
JS11706,True,False
JS11707,True,False
JS11708,True,False
JS11709,True,False
JS11710,True,False
JS11711,True,False
JS11712,True,False
JS11713,True,False
JS11714,True,False
JS11715,True,False
JS11716,True,False
JS11717,True,False
JS11718,True,False
JS11719,False,True
JS11720,False,True
JS11721,False,True
JS11722,True,False
JS11723,True,False
JS11724,True,False
JS11725,True,False
JS11726,True,False
JS11727,True,False
JS11728,True,False
JS11729,True,False
JS11730,True,False
JS11731,False,True
JS11732,True,False
JS11733,True,False
JS11734,True,False
JS11735,True,False
JS11736,True,False
JS11737,True,False
JS11738,True,False
JS11739,True,False
JS11740,False,True
JS11741,True,False
JS11742,True,False
JS11743,True,False
JS11744,False,True
JS11745,True,False
JS11746,True,False
JS11747,True,False
JS11748,True,False
JS11749,False,True
JS11750,True,False
JS11751,True,False
JS11752,True,False
JS11753,True,False
JS11754,True,False
JS11755,True,False
JS11756,False,True
JS11757,True,False
JS11758,True,False
JS11759,True,False
JS11760,True,False
JS11761,True,False
JS11762,True,False
JS11763,True,False
JS11764,True,False
JS11765,True,False
JS11766,True,False
JS11767,True,False
JS11768,True,False
JS11769,True,False
JS11770,True,False
JS11771,True,False
JS11772,False,True
JS11773,True,False
JS11774,False,True
JS11775,True,False
JS11776,True,False
JS11777,True,False
JS11778,True,False
JS11779,True,False
JS11780,False,True
JS11781,True,False
JS11782,True,False
JS11783,True,False
JS11784,True,False
JS11785,True,False
JS11786,True,False
JS11787,True,False
JS11788,True,False
JS11789,True,False
JS11790,True,False
JS11791,False,True
JS11792,True,False
JS11793,False,True
JS11794,True,False
JS11795,True,False
JS11796,True,False
JS11797,True,False
JS11798,True,False
JS11799,True,False
JS11800,True,False
JS11801,True,False
JS11802,True,False
JS11803,True,False
JS11804,True,False
JS11805,True,False
JS11806,True,False
JS11807,True,False
JS11808,False,True
JS11809,True,False
JS11810,True,False
JS11811,True,False
JS11812,False,True
JS11813,False,True
JS11814,True,False
JS11815,True,False
JS11816,True,False
JS11817,True,False
JS11818,True,False
JS11819,False,True
JS11820,False,True
JS11821,True,False
JS11822,True,False
JS11823,False,True
JS11824,True,False
JS11825,True,False
JS11826,False,True
JS11827,True,False
JS11828,True,False
JS11829,True,False
JS11830,False,True
JS11831,False,True
JS11832,False,True
JS11833,True,False
JS11834,True,False
JS11835,False,True
JS11836,True,False
JS11837,True,False
JS11838,False,True
JS11839,True,False
JS11840,True,False
JS11841,True,False
JS11842,False,True
JS11843,True,False
JS11844,True,False
JS11845,True,False
JS11846,False,True
JS11847,True,False
JS11848,True,False
JS11849,True,False
JS11850,False,True
JS11851,True,False
JS11852,False,True
JS11853,True,False
JS11854,True,False
JS11855,True,False
JS11856,True,False
JS11857,True,False
JS11858,False,True
JS11859,True,False
JS11860,False,True
JS11861,True,False
JS11862,True,False
JS11863,True,False
JS11864,False,True
JS11865,True,False
JS11866,True,False
JS11867,True,False
JS11868,False,True
JS11869,True,False
JS11870,True,False
JS11871,True,False
JS11872,True,False
JS11873,False,True
JS11874,True,False
JS11875,False,True
JS11876,True,False
JS11877,True,False
JS11878,True,False
JS11879,True,False
JS11880,True,False
JS11881,False,True
JS11882,True,False
JS11883,False,True
JS11884,True,False
JS11885,False,True
JS11886,False,True
JS11887,True,False
JS11888,True,False
JS11889,True,False
JS11890,True,False
JS11891,True,False
JS11892,True,False
JS11893,False,True
JS11894,True,False
JS11895,True,False
JS11896,True,False
JS11897,True,False
JS11898,True,False
JS11899,True,False
JS11900,True,False
JS11901,True,False
JS11902,True,False
JS11903,True,False
JS11904,True,False
JS11905,True,False
JS11906,True,False
JS11907,True,False
JS11908,True,False
JS11909,False,True
JS11910,True,False
JS11911,False,True
JS11912,True,False
JS11913,False,True
JS11914,True,False
JS11915,True,False
JS11916,False,True
JS11917,False,True
JS11918,True,False
JS11919,True,False
JS11920,False,True
JS11921,True,False
JS11922,False,True
JS11923,True,False
JS11924,True,False
JS11925,True,False
JS11926,True,False
JS11927,True,False
JS11928,True,False
JS11929,True,False
JS11930,True,False
JS11931,True,False
JS11932,True,False
JS11933,True,False
JS11934,False,True
JS11935,True,False
JS11936,True,False
JS11937,True,False
JS11938,True,False
JS11939,True,False
JS11940,True,False
JS11941,True,False
JS11942,True,False
JS11943,True,False
JS11944,True,False
JS11945,True,False
JS11946,True,False
JS11947,True,False
JS11948,True,False
JS11949,True,False
JS11950,True,False
JS11951,True,False
JS11952,True,False
JS11953,False,True
JS11954,True,False
JS11955,False,True
JS11956,True,False
JS11957,True,False
JS11958,True,False
JS11959,True,False
JS11960,True,False
JS11961,False,True
JS11962,True,False
JS11963,True,False
JS11964,False,True
JS11965,True,False
JS11966,True,False
JS11967,True,False
JS11968,True,False
JS11969,True,False
JS11970,False,True
JS11971,True,False
JS11972,True,False
JS11973,True,False
JS11974,False,True
JS11975,False,True
JS11976,True,False
JS11977,True,False
JS11978,True,False
JS11979,True,False
JS11980,True,False
JS11981,True,False
JS11982,True,False
JS11983,True,False
JS11984,True,False
JS11985,True,False
JS11986,False,True
JS11987,True,False
JS11988,False,True
JS11989,True,False
JS11990,True,False
JS11991,True,False
JS11992,True,False
JS11993,True,False
JS11994,True,False
JS11995,True,False
JS11996,True,False
JS11997,True,False
JS11998,True,False
JS11999,True,False
JS12000,True,False
JS12001,False,True
JS12002,True,False
JS12003,True,False
JS12004,False,True
JS12005,True,False
JS12006,True,False
JS12007,True,False
JS12008,True,False
JS12009,False,True
JS12010,False,True
JS12011,True,False
JS12012,True,False
JS12013,False,True
JS12014,True,False
JS12015,True,False
JS12016,True,False
JS12017,True,False
JS12018,True,False
JS12019,True,False
JS12020,True,False
JS12021,True,False
JS12022,True,False
JS12023,True,False
JS12024,False,True
JS12025,True,False
JS12026,True,False
JS12027,True,False
JS12028,True,False
JS12029,True,False
JS12030,True,False
JS12031,True,False
JS12032,True,False
JS12033,True,False
JS12034,False,True
JS12035,True,False
JS12036,True,False
JS12037,True,False
JS12038,True,False
JS12039,True,False
JS12040,True,False
JS12041,True,False
JS12042,True,False
JS12043,True,False
JS12044,False,True
JS12045,True,False
JS12046,True,False
JS12047,True,False
JS12048,True,False
JS12049,True,False
JS12050,True,False
JS12051,True,False
JS12052,True,False
JS12053,False,True
JS12054,True,False
JS12055,True,False
JS12056,True,False
JS12057,True,False
JS12058,True,False
JS12059,True,False
JS12060,True,False
JS12061,True,False
JS12062,True,False
JS12063,False,True
JS12064,True,False
JS12065,True,False
JS12066,True,False
JS12067,True,False
JS12068,False,True
JS12069,False,True
JS12070,True,False
JS12071,False,True
JS12072,True,False
JS12073,True,False
JS12074,True,False
JS12075,True,False
JS12076,True,False
JS12077,True,False
JS12078,False,True
JS12079,True,False
JS12080,True,False
JS12081,True,False
JS12082,True,False
JS12083,False,True
JS12084,False,True
JS12085,True,False
JS12086,True,False
JS12087,False,True
JS12088,True,False
JS12089,True,False
JS12090,False,True
JS12091,True,False
JS12092,True,False
JS12093,True,False
JS12094,True,False
JS12095,True,False
JS12096,True,False
JS12097,True,False
JS12098,True,False
JS12099,True,False
JS12100,True,False
JS12101,True,False
JS12102,True,False
JS12103,True,False
JS12104,True,False
JS12105,False,True
JS12106,True,False
JS12107,False,True
JS12108,True,False
JS12109,True,False
JS12110,True,False
JS12111,False,True
JS12112,True,False
JS12113,False,True
JS12114,True,False
JS12115,True,False
JS12116,True,False
JS12117,True,False
JS12118,True,False
JS12119,True,False
JS12120,False,True
JS12121,True,False
JS12122,True,False
JS12123,False,True
JS12124,True,False
JS12125,False,True
JS12126,True,False
JS12127,True,False
JS12128,True,False
JS12129,True,False
JS12130,True,False
JS12131,False,True
JS12132,False,True
JS12133,False,True
JS12134,True,False
JS12135,True,False
JS12136,True,False
JS12137,True,False
JS12138,True,False
JS12139,True,False
JS12140,True,False
JS12141,True,False
JS12142,True,False
JS12143,True,False
JS12144,True,False
JS12145,True,False
JS12146,False,True
JS12147,True,False
JS12148,True,False
JS12149,True,False
JS12150,True,False
JS12151,True,False
JS12152,True,False
JS12153,True,False
JS12154,True,False
JS12155,True,False
JS12156,False,True
JS12157,False,True
JS12158,True,False
JS12159,True,False
JS12160,True,False
JS12161,True,False
JS12162,True,False
JS12163,True,False
JS12164,False,True
JS12165,False,True
JS12166,False,True
JS12167,True,False
JS12168,False,True
JS12169,True,False
JS12170,False,True
JS12171,True,False
JS12172,False,True
JS12173,True,False
JS12174,True,False
JS12175,True,False
JS12176,True,False
JS12177,True,False
JS12178,True,False
JS12179,True,False
JS12180,True,False
JS12181,True,False
JS12182,True,False
JS12183,True,False
JS12184,False,True
JS12185,True,False
JS12186,False,True
JS12187,True,False
JS12188,True,False
JS12189,True,False
JS12190,True,False
JS12191,True,False
JS12192,True,False
JS12193,False,True
JS12194,True,False
JS12195,False,True
JS12196,True,False
JS12197,True,False
JS12198,True,False
JS12199,True,False
JS12200,True,False
