record,train,test
JS00972,True,False
JS00973,True,False
JS00974,False,True
JS00975,True,False
JS00976,False,True
JS00977,True,False
JS00978,True,False
JS00979,True,False
JS00980,True,False
JS00981,True,False
JS00982,True,False
JS00983,True,False
JS00984,False,True
JS00985,True,False
JS00986,True,False
JS00987,True,False
JS00988,False,True
JS00989,True,False
JS00990,False,True
JS00992,True,False
JS00993,True,False
JS00994,True,False
JS00995,True,False
JS00996,True,False
JS00997,False,True
JS00998,True,False
JS00999,True,False
JS01000,True,False
JS01001,True,False
JS01002,False,True
JS01003,True,False
JS01004,True,False
JS01005,True,False
JS01006,True,False
JS01007,True,False
JS01008,True,False
JS01009,True,False
JS01010,True,False
JS01011,False,True
JS01012,True,False
JS01013,True,False
JS01014,True,False
JS01016,True,False
JS01017,True,False
JS01018,False,True
JS01019,True,False
JS01020,True,False
JS01021,True,False
JS01022,True,False
JS01023,False,True
JS01024,True,False
JS01025,True,False
JS01026,True,False
JS01028,True,False
JS01030,True,False
JS01031,True,False
JS01032,True,False
JS01033,True,False
JS01034,True,False
JS01035,True,False
JS01036,True,False
JS01037,False,True
JS01038,True,False
JS01039,True,False
JS01040,True,False
JS01041,False,True
JS01042,True,False
JS01043,False,True
JS01044,True,False
JS01045,True,False
JS01046,True,False
JS01047,False,True
JS01048,False,True
JS01049,True,False
JS01050,True,False
JS01051,True,False
JS01052,True,False
JS01053,True,False
JS01054,True,False
JS01055,False,True
JS01056,True,False
JS01057,False,True
JS01058,True,False
JS01059,True,False
JS01060,True,False
JS01061,True,False
JS01062,True,False
JS01063,True,False
JS01064,False,True
JS01065,False,True
JS01066,True,False
JS01067,True,False
JS01068,True,False
JS01069,True,False
JS01070,True,False
JS01071,False,True
JS01072,True,False
JS01073,False,True
JS01074,True,False
JS01075,True,False
JS01076,True,False
JS01077,False,True
JS01078,True,False
JS01079,True,False
JS01080,True,False
JS01081,True,False
JS01082,True,False
JS01083,True,False
JS01084,False,True
JS01085,True,False
JS01086,True,False
JS01087,True,False
JS01088,True,False
JS01089,True,False
JS01090,True,False
JS01091,False,True
JS01092,True,False
JS01093,True,False
JS01094,True,False
JS01095,True,False
JS01096,True,False
JS01097,True,False
JS01098,True,False
JS01099,True,False
JS01100,True,False
JS01101,True,False
JS01102,True,False
JS01103,False,True
JS01104,True,False
JS01106,True,False
JS01107,True,False
JS01108,True,False
JS01110,True,False
JS01111,True,False
JS01112,False,True
JS01113,True,False
JS01114,True,False
JS01115,True,False
JS01116,True,False
JS01117,True,False
JS01118,True,False
JS01119,True,False
JS01120,True,False
JS01121,True,False
JS01122,True,False
JS01124,True,False
JS01125,True,False
JS01126,False,True
JS01127,False,True
JS01128,True,False
JS01129,True,False
JS01130,True,False
JS01131,True,False
JS01132,True,False
JS01133,False,True
JS01134,True,False
JS01135,True,False
JS01136,True,False
JS01137,True,False
JS01138,True,False
JS01139,True,False
JS01140,True,False
JS01141,True,False
JS01142,True,False
JS01143,False,True
JS01144,False,True
JS01145,True,False
JS01146,True,False
JS01147,True,False
JS01148,True,False
JS01149,True,False
JS01150,True,False
JS01151,True,False
JS01153,True,False
JS01154,True,False
JS01155,True,False
JS01156,True,False
JS01157,True,False
JS01158,True,False
JS01159,True,False
JS01160,False,True
JS01161,True,False
JS01162,True,False
JS01163,True,False
JS01164,True,False
JS01165,True,False
JS01166,True,False
JS01167,True,False
JS01168,True,False
JS01169,False,True
JS01170,False,True
JS01171,False,True
JS01172,True,False
JS01173,True,False
JS01174,True,False
JS01175,True,False
JS01176,False,True
JS01177,True,False
JS01179,True,False
JS01180,True,False
JS01181,False,True
JS01182,True,False
JS01183,True,False
JS01184,False,True
JS01185,True,False
JS01186,True,False
JS01187,True,False
JS01188,False,True
JS01189,False,True
JS01190,True,False
JS01191,True,False
JS01192,True,False
JS01194,False,True
JS01195,True,False
JS01196,True,False
JS01197,False,True
JS01198,True,False
JS01199,True,False
JS01200,True,False
JS01201,True,False
JS01202,True,False
JS01203,True,False
JS01204,True,False
JS01205,False,True
JS01206,True,False
JS01207,True,False
JS01208,True,False
JS01209,False,True
JS01210,True,False
JS01211,True,False
JS01212,True,False
JS01213,False,True
JS01214,True,False
JS01215,True,False
JS01216,True,False
JS01217,True,False
JS01218,True,False
JS01219,True,False
JS01220,True,False
JS01221,True,False
JS01222,True,False
JS01223,True,False
JS01224,True,False
JS01226,True,False
JS01227,True,False
JS01228,True,False
JS01229,True,False
JS01230,True,False
JS01231,False,True
JS01232,True,False
JS01233,True,False
JS01234,False,True
JS01235,True,False
JS01236,True,False
JS01237,True,False
JS01238,True,False
JS01239,True,False
JS01240,True,False
JS01241,True,False
JS01242,True,False
JS01243,True,False
JS01244,False,True
JS01245,True,False
JS01246,True,False
JS01247,True,False
JS01248,True,False
JS01249,True,False
JS01250,True,False
JS01251,True,False
JS01252,True,False
JS01253,True,False
JS01255,True,False
JS01256,True,False
JS01257,False,True
JS01258,True,False
JS01259,False,True
JS01260,True,False
JS01261,True,False
JS01262,True,False
JS01263,True,False
JS01264,True,False
JS01265,True,False
JS01266,False,True
JS01267,True,False
JS01268,False,True
JS01269,True,False
JS01270,True,False
JS01271,True,False
JS01272,False,True
JS01273,True,False
JS01274,False,True
JS01275,False,True
JS01276,True,False
JS01277,True,False
JS01278,True,False
JS01279,True,False
JS01280,True,False
JS01281,True,False
JS01282,False,True
JS01283,True,False
JS01284,True,False
JS01285,True,False
JS01286,True,False
JS01287,False,True
JS01288,True,False
JS01289,True,False
JS01290,True,False
JS01291,True,False
JS01292,True,False
JS01293,True,False
JS01294,True,False
JS01295,True,False
JS01296,True,False
JS01297,False,True
JS01298,True,False
JS01299,True,False
JS01301,True,False
JS01302,True,False
JS01303,True,False
JS01304,False,True
JS01305,True,False
JS01306,True,False
JS01307,True,False
JS01308,True,False
JS01309,True,False
JS01310,False,True
JS01311,True,False
JS01312,True,False
JS01313,True,False
JS01314,True,False
JS01315,True,False
JS01316,True,False
JS01317,True,False
JS01318,False,True
JS01319,True,False
JS01320,True,False
JS01321,True,False
JS01322,True,False
JS01323,True,False
JS01324,True,False
JS01325,True,False
JS01326,True,False
JS01327,True,False
JS01328,True,False
JS01329,True,False
JS01330,False,True
JS01331,True,False
JS01332,True,False
JS01333,False,True
JS01334,True,False
JS01335,False,True
JS01336,True,False
JS01337,True,False
JS01338,True,False
JS01339,True,False
JS01340,False,True
JS01341,True,False
JS01342,True,False
JS01343,True,False
JS01344,True,False
JS01345,False,True
JS01346,True,False
JS01347,False,True
JS01348,True,False
JS01349,False,True
JS01350,False,True
JS01351,False,True
JS01352,True,False
JS01353,True,False
JS01354,False,True
JS01355,True,False
JS01356,False,True
JS01357,True,False
JS01358,False,True
JS01359,True,False
JS01360,False,True
JS01361,False,True
JS01362,False,True
JS01363,False,True
JS01364,True,False
JS01365,False,True
JS01366,True,False
JS01367,True,False
JS01368,True,False
JS01369,True,False
JS01370,False,True
JS01371,False,True
JS01372,True,False
JS01373,True,False
JS01374,True,False
JS01375,False,True
JS01376,True,False
JS01377,True,False
JS01378,True,False
JS01379,True,False
JS01380,False,True
JS01381,True,False
JS01382,False,True
JS01383,True,False
JS01384,True,False
JS01386,False,True
JS01387,True,False
JS01388,False,True
JS01389,True,False
JS01390,True,False
JS01391,True,False
JS01392,True,False
JS01393,True,False
JS01394,True,False
JS01395,True,False
JS01396,True,False
JS01397,True,False
JS01398,False,True
JS01399,False,True
JS01400,True,False
JS01401,True,False
JS01402,False,True
JS01403,False,True
JS01404,True,False
JS01405,True,False
JS01406,True,False
JS01407,True,False
JS01408,True,False
JS01409,True,False
JS01410,True,False
JS01411,True,False
JS01412,True,False
JS01413,False,True
JS01414,True,False
JS01415,False,True
JS01416,True,False
JS01417,True,False
JS01418,True,False
JS01419,True,False
JS01420,False,True
JS01421,True,False
JS01422,True,False
JS01423,True,False
JS01424,True,False
JS01425,True,False
JS01426,True,False
JS01427,False,True
JS01428,True,False
JS01429,False,True
JS01430,True,False
JS01431,True,False
JS01432,False,True
JS01433,False,True
JS01434,True,False
JS01435,True,False
JS01436,True,False
JS01437,True,False
JS01438,False,True
JS01439,True,False
JS01440,False,True
JS01441,True,False
JS01442,True,False
JS01443,True,False
JS01444,True,False
JS01445,True,False
JS01446,True,False
JS01447,False,True
JS01448,False,True
JS01449,True,False
JS01450,True,False
JS01451,False,True
JS01452,True,False
JS01453,True,False
JS01454,True,False
JS01455,True,False
JS01456,True,False
JS01457,True,False
JS01458,True,False
JS01459,True,False
JS01460,True,False
JS01461,True,False
JS01462,True,False
JS01463,True,False
JS01465,True,False
JS01467,True,False
JS01468,True,False
JS01469,True,False
JS01470,False,True
JS01471,True,False
JS01472,True,False
JS01473,True,False
JS01474,True,False
JS01475,True,False
JS01476,True,False
JS01477,True,False
JS01478,True,False
JS01479,False,True
JS01480,True,False
JS01481,True,False
JS01482,True,False
JS01483,True,False
JS01484,True,False
JS01485,False,True
JS01486,True,False
JS01487,True,False
JS01488,True,False
JS01489,True,False
JS01490,False,True
JS01491,True,False
JS01492,True,False
JS01493,True,False
JS01494,False,True
JS01495,False,True
JS01496,True,False
JS01497,True,False
JS01498,True,False
JS01499,False,True
JS01500,True,False
JS01501,True,False
JS01502,True,False
JS01503,True,False
JS01504,True,False
JS01505,True,False
JS01506,False,True
JS01507,True,False
JS01508,True,False
JS01509,True,False
JS01510,True,False
JS01511,False,True
JS01512,True,False
JS01513,False,True
JS01514,True,False
JS01515,True,False
JS01516,True,False
JS01517,True,False
JS01518,False,True
JS01519,True,False
JS01520,True,False
JS01521,True,False
JS01522,False,True
JS01523,True,False
JS01524,True,False
JS01525,True,False
JS01526,True,False
JS01527,False,True
JS01529,True,False
JS01530,False,True
JS01531,True,False
JS01532,True,False
JS01533,True,False
JS01534,True,False
JS01535,False,True
JS01537,True,False
JS01538,True,False
JS01539,True,False
JS01540,False,True
JS01541,True,False
JS01542,False,True
JS01543,False,True
JS01544,True,False
JS01545,True,False
JS01546,False,True
JS01547,True,False
JS01548,True,False
JS01549,True,False
JS01550,False,True
JS01551,True,False
JS01552,False,True
JS01553,True,False
JS01554,True,False
JS01555,True,False
JS01556,False,True
JS01557,False,True
JS01558,True,False
JS01559,True,False
JS01560,True,False
JS01561,False,True
JS01562,True,False
JS01563,True,False
JS01564,True,False
JS01565,True,False
JS01566,False,True
JS01567,True,False
JS01568,True,False
JS01569,True,False
JS01570,True,False
JS01571,True,False
JS01572,True,False
JS01573,True,False
JS01574,True,False
JS01575,True,False
JS01576,True,False
JS01577,True,False
JS01578,True,False
JS01579,True,False
JS01580,True,False
JS01581,True,False
JS01582,False,True
JS01583,False,True
JS01584,True,False
JS01585,False,True
JS01586,False,True
JS01587,True,False
JS01588,True,False
JS01589,True,False
JS01590,True,False
JS01591,True,False
JS01592,True,False
JS01593,True,False
JS01594,True,False
JS01595,True,False
JS01596,True,False
JS01597,True,False
JS01598,True,False
JS01599,True,False
JS01600,False,True
JS01601,True,False
JS01602,False,True
JS01603,True,False
JS01604,True,False
JS01605,True,False
JS01606,True,False
JS01607,True,False
JS01608,True,False
JS01609,False,True
JS01610,True,False
JS01611,True,False
JS01612,True,False
JS01613,True,False
JS01614,True,False
JS01615,False,True
JS01616,True,False
JS01617,True,False
JS01618,True,False
JS01619,True,False
JS01620,True,False
