record,train,test
A0128,True,False
A0129,True,False
A0130,False,True
A0131,True,False
A0132,True,False
A0133,True,False
A0134,True,False
A0135,False,True
A0136,True,False
A0137,True,False
A0138,True,False
A0139,False,True
A0140,True,False
A0141,True,False
A0142,True,False
A0143,False,True
A0144,True,False
A0145,True,False
A0146,True,False
A0147,True,False
A0148,True,False
A0149,False,True
A0150,True,False
A0151,False,True
A0152,True,False
A0153,False,True
A0154,True,False
A0155,True,False
A0156,True,False
A0157,False,True
A0158,True,False
A0159,True,False
A0160,False,True
A0161,False,True
A0162,True,False
A0163,True,False
A0164,False,True
A0165,False,True
A0166,False,True
A0167,True,False
A0168,True,False
A0169,False,True
A0170,True,False
A0171,True,False
A0172,True,False
A0173,True,False
A0174,True,False
A0175,True,False
A0176,True,False
A0177,False,True
A0178,True,False
A0179,True,False
A0180,True,False
A0181,True,False
A0182,True,False
A0183,True,False
A0184,True,False
A0185,True,False
A0186,True,False
A0187,True,False
A0188,True,False
A0189,True,False
A0190,False,True
A0191,True,False
A0192,True,False
A0193,True,False
A0194,True,False
A0195,True,False
A0196,True,False
A0197,True,False
A0198,False,True
A0199,True,False
A0200,True,False
A0201,True,False
A0202,True,False
A0203,False,True
A0204,True,False
A0205,True,False
A0206,True,False
A0207,True,False
A0208,False,True
A0209,False,True
A0210,True,False
A0211,True,False
A0212,True,False
A0213,True,False
A0214,False,True
A0215,True,False
A0216,True,False
A0217,True,False
A0218,True,False
A0219,True,False
A0220,True,False
A0221,True,False
A0222,True,False
A0223,True,False
A0224,True,False
A0225,True,False
A0226,True,False
A0227,False,True
A0228,True,False
A0229,True,False
A0230,False,True
A0231,True,False
A0232,True,False
A0233,True,False
A0234,True,False
A0235,True,False
A0236,True,False
A0237,True,False
A0238,True,False
A0239,True,False
A0240,False,True
A0241,True,False
A0242,True,False
A0243,True,False
A0244,True,False
A0245,False,True
A0246,True,False
A0247,True,False
A0248,True,False
A0249,True,False
A0250,True,False
A0251,True,False
A0252,True,False
A0253,True,False
A0254,True,False
A0255,False,True
A0256,True,False
A0257,True,False
A0258,True,False
A0259,True,False
A0260,True,False
A0261,True,False
A0262,True,False
A0263,True,False
A0264,False,True
A0265,False,True
A0266,True,False
A0267,True,False
A0268,False,True
A0269,True,False
A0270,True,False
A0271,True,False
A0272,True,False
A0273,True,False
A0274,True,False
A0275,True,False
A0276,True,False
A0277,True,False
A0278,True,False
A0279,True,False
A0280,False,True
A0281,True,False
A0282,True,False
A0283,True,False
A0284,False,True
A0285,True,False
A0286,True,False
A0287,True,False
A0288,True,False
A0289,True,False
A0290,True,False
A0291,False,True
A0292,True,False
A0293,True,False
A0294,True,False
A0295,True,False
A0296,True,False
A0297,True,False
A0298,True,False
A0299,False,True
A0300,False,True
A0301,True,False
A0302,False,True
A0303,True,False
A0304,True,False
A0305,False,True
A0306,True,False
A0307,True,False
A0308,True,False
A0309,True,False
A0310,True,False
A0311,True,False
A0312,True,False
A0313,True,False
A0314,True,False
A0315,False,True
A0316,False,True
A0317,True,False
A0318,False,True
A0319,True,False
A0320,False,True
A0321,True,False
A0322,True,False
A0323,True,False
A0324,True,False
A0325,True,False
A0326,True,False
A0327,True,False
A0328,True,False
A0329,True,False
A0330,True,False
A0331,True,False
A0332,True,False
A0333,False,True
A0334,True,False
A0335,False,True
A0336,False,True
A0337,True,False
A0338,True,False
A0339,True,False
A0340,False,True
A0341,True,False
A0342,True,False
A0343,True,False
A0344,False,True
A0345,True,False
A0346,True,False
A0347,True,False
A0348,False,True
A0349,True,False
A0350,True,False
A0351,True,False
A0352,True,False
A0353,True,False
A0354,True,False
A0355,True,False
A0356,True,False
A0357,True,False
A0358,False,True
A0359,True,False
A0360,True,False
A0361,True,False
A0362,True,False
A0363,True,False
A0364,True,False
A0365,True,False
A0366,True,False
A0367,True,False
A0368,True,False
A0369,True,False
A0370,False,True
A0371,True,False
A0372,True,False
A0373,True,False
A0374,True,False
A0375,False,True
A0376,True,False
A0377,True,False
A0378,True,False
A0379,True,False
A0380,False,True
A0381,True,False
A0382,True,False
A0383,False,True
A0384,True,False
A0385,True,False
A0386,True,False
A0387,True,False
A0388,True,False
A0389,True,False
A0390,True,False
A0391,True,False
A0392,True,False
A0393,True,False
A0394,True,False
A0395,True,False
A0396,True,False
A0397,True,False
A0398,True,False
A0399,True,False
A0400,True,False
A0401,True,False
A0402,True,False
A0403,True,False
A0404,False,True
A0405,True,False
A0406,False,True
A0407,True,False
A0408,True,False
A0409,True,False
A0410,False,True
A0411,False,True
A0412,False,True
A0413,True,False
A0414,True,False
A0415,True,False
A0416,True,False
A0417,True,False
A0418,True,False
A0419,False,True
A0420,True,False
A0421,True,False
A0422,True,False
A0423,True,False
A0424,True,False
A0425,True,False
A0426,False,True
A0427,False,True
A0428,False,True
A0429,True,False
A0430,True,False
A0431,True,False
A0432,True,False
A0433,True,False
A0434,True,False
A0435,True,False
A0436,True,False
A0437,True,False
A0438,True,False
A0439,True,False
A0440,True,False
A0441,False,True
A0442,True,False
A0443,True,False
A0444,True,False
A0445,False,True
A0446,True,False
A0447,True,False
A0448,True,False
A0449,True,False
A0450,True,False
A0451,True,False
A0452,False,True
A0453,True,False
A0454,True,False
A0455,True,False
A0456,True,False
A0457,True,False
A0458,False,True
A0459,True,False
A0460,True,False
A0461,True,False
A0462,True,False
A0463,False,True
A0464,False,True
A0465,True,False
A0466,True,False
A0467,True,False
A0468,True,False
A0469,True,False
A0470,True,False
A0471,True,False
A0472,True,False
A0473,True,False
A0474,True,False
A0475,True,False
A0476,True,False
A0477,True,False
A0478,True,False
A0479,False,True
A0480,True,False
A0481,True,False
A0482,True,False
A0483,True,False
A0484,True,False
A0485,True,False
A0486,True,False
A0487,True,False
A0488,True,False
A0489,True,False
A0490,True,False
A0491,True,False
A0492,False,True
A0493,True,False
A0494,True,False
A0495,True,False
A0496,True,False
A0497,True,False
A0498,True,False
A0499,False,True
A0500,True,False
A0501,False,True
A0502,True,False
A0503,True,False
A0504,True,False
A0505,True,False
A0506,True,False
A0507,True,False
A0508,True,False
A0509,True,False
A0510,True,False
A0511,False,True
A0512,True,False
A0513,True,False
A0514,True,False
A0515,True,False
A0516,True,False
A0517,True,False
A0518,False,True
A0519,False,True
A0520,True,False
A0521,True,False
A0522,True,False
A0523,True,False
A0524,False,True
A0525,True,False
A0526,False,True
A0527,True,False
A0528,True,False
A0529,False,True
A0530,True,False
A0531,True,False
A0532,True,False
A0533,True,False
A0534,True,False
A0535,True,False
A0536,True,False
A0537,True,False
A0538,False,True
A0539,True,False
A0540,True,False
A0541,False,True
A0542,True,False
A0543,True,False
A0544,False,True
A0545,True,False
A0546,True,False
A0547,True,False
A0548,False,True
A0549,True,False
A0550,False,True
A0551,False,True
A0552,True,False
A0553,True,False
A0554,False,True
A0555,True,False
A0556,True,False
A0557,True,False
A0558,True,False
A0559,True,False
A0560,True,False
A0561,True,False
A0562,True,False
A0563,True,False
A0564,False,True
A0565,True,False
A0566,True,False
A0567,True,False
A0568,True,False
A0569,True,False
A0570,True,False
A0571,True,False
A0572,True,False
A0573,True,False
A0574,True,False
A0575,False,True
A0576,True,False
A0577,True,False
A0578,False,True
A0579,False,True
A0580,False,True
A0581,False,True
A0582,True,False
A0583,False,True
A0584,True,False
A0585,True,False
A0586,True,False
A0587,True,False
A0588,True,False
A0589,True,False
A0590,True,False
A0591,True,False
A0592,False,True
A0593,True,False
A0594,True,False
A0595,False,True
A0596,False,True
A0597,False,True
A0598,False,True
A0599,False,True
A0600,True,False
A0601,True,False
A0602,False,True
A0603,True,False
A0604,False,True
A0605,True,False
A0606,True,False
A0607,False,True
A0608,False,True
A0609,False,True
A0610,True,False
A0611,True,False
A0612,True,False
A0613,True,False
A0614,False,True
A0615,False,True
A0616,True,False
A0617,True,False
A0618,True,False
A0619,True,False
A0620,True,False
A0621,True,False
A0622,True,False
A0623,True,False
A0624,True,False
A0625,True,False
A0626,True,False
A0627,True,False
A0628,False,True
A0629,False,True
A0630,False,True
A0631,True,False
A0632,True,False
A0633,False,True
A0634,True,False
A0635,True,False
A0636,True,False
A0637,True,False
A0638,True,False
A0639,True,False
A0640,True,False
A0641,False,True
A0642,True,False
A0643,False,True
A0644,True,False
A0645,False,True
A0646,True,False
A0647,False,True
A0648,True,False
A0649,True,False
A0650,False,True
A0651,True,False
A0652,True,False
A0653,True,False
A0654,True,False
A0655,False,True
A0656,False,True
A0657,True,False
A0658,True,False
A0659,True,False
A0660,True,False
A0661,True,False
A0662,False,True
A0663,True,False
A0664,True,False
A0665,True,False
A0666,True,False
A0667,True,False
A0668,True,False
A0669,False,True
A0670,True,False
A0671,True,False
A0672,True,False
A0673,True,False
A0674,True,False
A0675,True,False
A0676,True,False
A0677,True,False
A0678,True,False
A0679,True,False
A0680,True,False
A0681,True,False
A0682,False,True
A0683,True,False
A0684,True,False
A0685,False,True
A0686,False,True
A0687,True,False
A0688,True,False
A0689,True,False
A0690,True,False
A0691,True,False
A0692,False,True
A0693,True,False
A0694,True,False
A0695,True,False
A0696,True,False
A0697,False,True
A0698,True,False
A0699,False,True
A0700,True,False
A0701,False,True
A0702,False,True
A0703,True,False
A0704,True,False
A0705,False,True
A0706,True,False
A0707,True,False
A0708,True,False
A0709,True,False
A0710,False,True
A0711,True,False
A0712,True,False
A0713,True,False
A0714,True,False
A0715,True,False
A0716,True,False
A0717,True,False
A0718,True,False
A0719,False,True
A0720,True,False
A0721,True,False
A0722,True,False
A0723,False,True
A0724,True,False
A0725,False,True
A0726,True,False
A0727,True,False
A0728,True,False
A0729,True,False
A0730,False,True
A0731,True,False
A0732,True,False
A0733,True,False
A0734,True,False
A0735,True,False
A0736,True,False
A0737,True,False
A0738,True,False
A0739,False,True
A0740,True,False
A0741,True,False
A0742,True,False
A0743,True,False
A0744,True,False
A0745,True,False
A0746,True,False
A0747,False,True
A0748,True,False
A0749,True,False
A0750,True,False
A0751,True,False
A0752,True,False
A0753,True,False
A0754,True,False
A0755,True,False
A0756,True,False
A0757,True,False
A0758,True,False
A0759,False,True
A0760,True,False
A0761,True,False
A0762,False,True
A0763,True,False
A0764,True,False
A0765,True,False
A0766,True,False
A0767,True,False
A0768,False,True
A0769,False,True
A0770,True,False
A0771,True,False
A0772,True,False
A0773,True,False
A0774,True,False
A0775,False,True
A0776,True,False
A0777,True,False
A0778,True,False
A0779,True,False
A0780,True,False
A0781,True,False
A0782,True,False
A0783,True,False
A0784,False,True
A0785,True,False
A0786,True,False
A0787,True,False
A0788,True,False
A0789,True,False
A0790,True,False
A0791,False,True
A0792,False,True
A0793,True,False
A0794,True,False
A0795,True,False
A0796,True,False
A0797,True,False
A0798,False,True
A0799,True,False
A0800,True,False
A0801,False,True
A0802,True,False
A0803,True,False
A0804,False,True
A0805,True,False
A0806,False,True
A0807,True,False
A0808,False,True
A0809,True,False
A0810,True,False
A0811,True,False
A0812,True,False
A0813,True,False
A0814,True,False
A0815,True,False
A0816,True,False
A0817,True,False
A0818,True,False
A0819,True,False
A0820,True,False
A0821,True,False
A0822,True,False
A0823,False,True
A0824,False,True
A0825,False,True
A0826,False,True
A0827,True,False
A0828,True,False
A0829,True,False
A0830,True,False
A0831,True,False
A0832,False,True
A0833,True,False
A0834,False,True
A0835,True,False
A0836,True,False
A0837,True,False
A0838,True,False
A0839,True,False
A0840,True,False
A0841,True,False
A0842,True,False
A0843,True,False
A0844,True,False
A0845,True,False
A0846,True,False
A0847,True,False
A0848,True,False
A0849,True,False
A0850,False,True
A0851,True,False
A0852,True,False
A0853,False,True
A0854,False,True
A0855,True,False
A0856,True,False
A0857,False,True
A0858,True,False
A0859,True,False
A0860,True,False
A0861,True,False
A0862,True,False
A0863,True,False
A0864,True,False
A0865,True,False
A0866,True,False
A0867,True,False
A0868,True,False
A0869,True,False
A0870,True,False
A0871,True,False
A0872,True,False
A0873,True,False
A0874,True,False
A0875,True,False
A0876,True,False
A0877,True,False
A0878,True,False
A0879,True,False
A0880,False,True
A0881,True,False
A0882,True,False
A0883,False,True
A0884,True,False
A0885,False,True
A0886,True,False
A0887,True,False
A0888,True,False
A0889,True,False
A0890,False,True
A0891,False,True
A0892,False,True
A0893,True,False
A0894,False,True
A0895,True,False
A0896,True,False
A0897,True,False
A0898,True,False
A0899,True,False
A0900,True,False
A0901,False,True
A0902,True,False
A0903,False,True
A0904,False,True
A0905,True,False
A0906,False,True
A0907,True,False
A0908,True,False
A0909,True,False
A0910,True,False
A0911,False,True
A0912,True,False
A0913,True,False
A0914,False,True
A0915,True,False
A0916,True,False
A0917,True,False
A0918,True,False
A0919,True,False
A0920,True,False
A0921,False,True
A0922,True,False
A0923,True,False
A0924,True,False
A0925,True,False
A0926,True,False
A0927,True,False
A0928,False,True
A0929,False,True
A0930,True,False
A0931,True,False
A0932,True,False
A0933,True,False
A0934,True,False
A0935,True,False
A0936,False,True
A0937,True,False
A0938,True,False
A0939,True,False
A0940,True,False
A0941,True,False
A0942,True,False
A0943,True,False
A0944,True,False
A0945,True,False
A0946,True,False
A0947,True,False
A0948,True,False
A0949,False,True
A0950,True,False
A0951,True,False
A0952,True,False
A0953,False,True
A0954,True,False
A0955,True,False
A0956,True,False
A0957,True,False
A0958,True,False
A0959,False,True
A0960,True,False
A0961,True,False
A0962,False,True
A0963,True,False
A0964,True,False
A0965,True,False
A0966,True,False
A0967,True,False
A0968,True,False
A0969,True,False
A0970,False,True
A0971,True,False
A0972,True,False
A0973,True,False
A0974,False,True
A0975,True,False
A0976,True,False
A0977,True,False
A0978,True,False
A0979,True,False
A0980,True,False
A0981,True,False
A0982,False,True
A0983,True,False
A0984,True,False
A0985,False,True
A0986,True,False
A0987,True,False
A0988,True,False
A0989,True,False
A0990,False,True
A0991,True,False
A0992,True,False
A0993,True,False
A0994,True,False
A0995,False,True
A0996,False,True
A0997,True,False
A0998,True,False
A0999,True,False
A1000,True,False
A1001,True,False
A1002,True,False
A1003,False,True
A1004,True,False
A1005,False,True
A1006,True,False
A1007,True,False
A1008,True,False
A1009,True,False
A1010,True,False
A1011,True,False
A1012,False,True
A1013,False,True
A1014,True,False
A1015,True,False
A1016,True,False
A1017,True,False
A1018,False,True
A1019,True,False
A1020,False,True
A1021,True,False
A1022,True,False
A1023,True,False
A1024,True,False
A1025,False,True
A1026,True,False
A1027,True,False
A1028,False,True
A1029,True,False
A1030,True,False
A1031,True,False
A1032,True,False
A1033,True,False
A1034,False,True
A1035,True,False
A1036,True,False
A1037,True,False
A1038,True,False
A1039,True,False
A1040,True,False
A1041,True,False
A1042,True,False
A1043,True,False
A1044,True,False
A1045,True,False
A1046,True,False
A1047,True,False
A1048,True,False
A1049,True,False
A1050,True,False
A1051,True,False
A1052,True,False
A1053,True,False
A1054,True,False
A1055,False,True
A1056,True,False
A1057,True,False
A1058,False,True
A1059,True,False
A1060,True,False
A1061,True,False
A1062,True,False
A1063,True,False
A1064,True,False
A1065,True,False
A1066,True,False
A1067,False,True
A1068,True,False
A1069,True,False
A1070,True,False
A1071,True,False
A1072,True,False
A1073,True,False
A1074,False,True
A1075,False,True
A1076,True,False
A1077,True,False
A1078,True,False
A1079,False,True
A1080,False,True
A1081,True,False
A1082,True,False
A1083,True,False
A1084,False,True
A1085,True,False
A1086,True,False
A1087,False,True
A1088,False,True
A1089,False,True
A1090,True,False
A1091,True,False
A1092,True,False
A1093,True,False
A1094,True,False
A1095,True,False
A1096,True,False
A1097,True,False
A1098,True,False
A1099,True,False
A1100,True,False
A1101,True,False
A1102,True,False
A1103,True,False
A1104,True,False
A1105,True,False
A1106,True,False
A1107,False,True
A1108,True,False
A1109,False,True
A1110,True,False
A1111,True,False
A1112,True,False
A1113,False,True
A1114,False,True
A1115,False,True
A1116,True,False
A1117,True,False
A1118,True,False
A1119,True,False
A1120,False,True
A1121,True,False
A1122,False,True
A1123,True,False
A1124,False,True
A1125,True,False
A1126,True,False
A1127,False,True
A1128,True,False
A1129,True,False
A1130,True,False
A1131,True,False
A1132,True,False
A1133,True,False
A1134,True,False
A1135,False,True
A1136,False,True
A1137,True,False
A1138,False,True
A1139,False,True
A1140,True,False
A1141,True,False
A1142,True,False
A1143,True,False
A1144,True,False
A1145,False,True
A1146,True,False
A1147,True,False
A1148,True,False
A1149,True,False
A1150,True,False
A1151,True,False
A1152,True,False
A1153,True,False
A1154,True,False
A1155,True,False
A1156,True,False
A1157,True,False
A1158,True,False
A1159,True,False
A1160,True,False
A1161,True,False
A1162,True,False
A1163,True,False
A1164,True,False
A1165,True,False
A1166,True,False
A1167,True,False
A1168,True,False
A1169,True,False
A1170,True,False
A1171,True,False
A1172,True,False
A1173,False,True
A1174,False,True
A1175,True,False
A1176,True,False
A1177,True,False
A1178,True,False
A1179,True,False
A1180,True,False
A1181,True,False
A1182,True,False
A1183,False,True
A1184,True,False
A1185,True,False
A1186,True,False
A1187,False,True
A1188,False,True
A1189,True,False
A1190,True,False
A1191,True,False
A1192,True,False
A1193,True,False
A1194,False,True
A1195,True,False
A1196,False,True
A1197,True,False
A1198,True,False
A1199,True,False
A1200,True,False
A1201,True,False
A1202,False,True
A1203,True,False
A1204,True,False
A1205,False,True
A1206,True,False
A1207,True,False
A1208,True,False
A1209,True,False
A1210,True,False
A1211,True,False
A1212,True,False
A1213,True,False
A1214,False,True
A1215,True,False
A1216,True,False
A1217,True,False
A1218,True,False
A1219,True,False
A1220,True,False
A1221,True,False
A1222,True,False
A1223,True,False
A1224,True,False
A1225,True,False
A1226,True,False
A1227,True,False
A1228,True,False
A1229,True,False
A1230,False,True
A1231,True,False
A1232,True,False
A1233,False,True
A1234,True,False
A1235,False,True
A1236,True,False
A1237,True,False
A1238,True,False
A1239,True,False
A1240,True,False
A1241,True,False
A1242,True,False
A1243,True,False
A1244,False,True
A1245,True,False
A1246,True,False
A1247,True,False
A1248,True,False
A1249,True,False
A1250,True,False
A1251,True,False
A1252,False,True
A1253,True,False
A1254,True,False
A1255,False,True
A1256,True,False
A1257,True,False
A1258,True,False
A1259,True,False
A1260,True,False
A1261,False,True
A1262,True,False
A1263,True,False
A1264,True,False
A1265,True,False
A1266,True,False
A1267,True,False
A1268,True,False
A1269,True,False
A1270,True,False
A1271,True,False
A1272,True,False
A1273,True,False
A1274,True,False
A1275,True,False
A1276,True,False
A1277,True,False
A1278,True,False
A1279,True,False
A1280,True,False
A1281,True,False
A1282,True,False
A1283,True,False
A1284,True,False
A1285,False,True
A1286,False,True
A1287,True,False
A1288,True,False
A1289,True,False
A1290,True,False
A1291,False,True
A1292,True,False
A1293,False,True
A1294,True,False
A1295,True,False
A1296,False,True
A1297,False,True
A1298,True,False
A1299,True,False
A1300,True,False
A1301,True,False
A1302,True,False
A1303,False,True
A1304,True,False
A1305,False,True
A1306,True,False
A1307,True,False
A1308,True,False
A1309,True,False
A1310,False,True
A1311,False,True
A1312,True,False
A1313,True,False
A1314,False,True
A1315,False,True
A1316,True,False
A1317,True,False
A1318,True,False
A1319,False,True
A1320,True,False
A1321,True,False
A1322,True,False
A1323,True,False
A1324,True,False
A1325,True,False
A1326,False,True
A1327,True,False
A1328,True,False
A1329,True,False
A1330,True,False
A1331,True,False
A1332,True,False
A1333,True,False
A1334,True,False
A1335,True,False
A1336,False,True
A1337,True,False
A1338,True,False
A1339,True,False
A1340,True,False
A1341,False,True
A1342,True,False
A1343,True,False
A1344,True,False
A1345,False,True
A1346,True,False
A1347,True,False
A1348,True,False
A1349,True,False
A1350,True,False
A1351,True,False
A1352,True,False
A1353,True,False
A1354,True,False
A1355,True,False
A1356,False,True
A1357,True,False
A1358,True,False
A1359,False,True
A1360,True,False
A1361,True,False
A1362,True,False
A1363,True,False
A1364,True,False
A1365,False,True
A1366,False,True
A1367,True,False
A1368,True,False
A1369,True,False
A1370,True,False
A1371,False,True
A1372,True,False
A1373,True,False
A1374,True,False
A1375,True,False
A1376,False,True
A1377,True,False
A1378,True,False
A1379,True,False
A1380,False,True
A1381,True,False
A1382,True,False
A1383,True,False
A1384,True,False
A1385,False,True
A1386,True,False
A1387,True,False
A1388,True,False
A1389,False,True
A1390,True,False
A1391,True,False
A1392,True,False
A1393,True,False
A1394,True,False
A1395,False,True
A1396,False,True
A1397,True,False
A1398,False,True
A1399,True,False
A1400,False,True
A1401,False,True
A1402,True,False
A1403,True,False
A1404,True,False
A1405,True,False
A1406,True,False
A1407,True,False
A1408,False,True
A1409,True,False
A1410,False,True
A1411,True,False
A1412,False,True
A1413,True,False
A1414,True,False
A1415,True,False
A1416,True,False
A1417,True,False
A1418,True,False
A1419,True,False
A1420,True,False
A1421,False,True
A1422,True,False
A1423,True,False
A1424,True,False
A1425,True,False
A1426,True,False
A1427,False,True
A1428,True,False
A1429,True,False
A1430,True,False
A1431,True,False
A1432,True,False
A1433,False,True
A1434,False,True
A1435,True,False
A1436,False,True
A1437,True,False
A1438,True,False
A1439,True,False
A1440,True,False
A1441,True,False
A1442,True,False
A1443,True,False
A1444,True,False
A1445,True,False
A1446,False,True
A1447,True,False
A1448,True,False
A1449,True,False
A1450,True,False
A1451,True,False
A1452,False,True
A1453,True,False
A1454,True,False
A1455,True,False
A1456,True,False
A1457,True,False
A1458,True,False
A1459,False,True
A1460,True,False
A1461,True,False
A1462,True,False
A1463,True,False
A1464,False,True
A1465,False,True
A1466,True,False
A1467,True,False
A1468,True,False
A1469,True,False
A1470,False,True
A1471,True,False
A1472,False,True
A1473,True,False
A1474,True,False
A1475,True,False
A1476,True,False
A1477,True,False
A1478,True,False
A1479,True,False
A1480,True,False
A1481,False,True
A1482,True,False
A1483,True,False
A1484,True,False
A1485,True,False
A1486,True,False
A1487,True,False
A1488,True,False
A1489,False,True
A1490,True,False
A1491,True,False
A1492,True,False
A1493,True,False
A1494,True,False
A1495,True,False
A1496,True,False
A1497,True,False
A1498,True,False
A1499,True,False
A1500,True,False
A1501,True,False
A1502,True,False
A1503,False,True
A1504,True,False
A1505,True,False
A1506,True,False
A1507,True,False
A1508,True,False
A1509,True,False
A1510,True,False
A1511,True,False
A1512,True,False
A1513,True,False
A1514,True,False
A1515,True,False
A1516,False,True
A1517,True,False
A1518,True,False
A1519,True,False
A1520,False,True
A1521,True,False
A1522,True,False
A1523,True,False
A1524,True,False
A1525,True,False
A1526,True,False
A1527,True,False
A1528,True,False
A1529,True,False
A1530,True,False
A1531,True,False
A1532,True,False
A1533,False,True
A1534,False,True
A1535,True,False
A1536,True,False
A1537,True,False
A1538,True,False
A1539,False,True
A1540,True,False
A1541,True,False
A1542,True,False
A1543,False,True
A1544,True,False
A1545,True,False
A1546,True,False
A1547,True,False
A1548,True,False
A1549,False,True
A1550,True,False
A1551,True,False
A1552,True,False
A1553,True,False
A1554,False,True
A1555,False,True
A1556,True,False
A1557,True,False
A1558,True,False
A1559,True,False
A1560,True,False
A1561,True,False
A1562,True,False
A1563,True,False
A1564,True,False
A1565,True,False
A1566,False,True
A1567,True,False
A1568,True,False
A1569,True,False
A1570,True,False
A1571,True,False
A1572,True,False
A1573,True,False
A1574,True,False
A1575,True,False
A1576,True,False
A1577,True,False
A1578,False,True
A1579,False,True
A1580,False,True
A1581,True,False
A1582,True,False
A1583,False,True
A1584,False,True
A1585,True,False
A1586,True,False
A1587,True,False
A1588,True,False
A1589,True,False
A1590,False,True
A1591,True,False
A1592,True,False
A1593,True,False
A1594,True,False
A1595,True,False
A1596,False,True
A1597,True,False
A1598,True,False
A1599,True,False
A1600,True,False
A1601,False,True
A1602,True,False
A1603,True,False
A1604,False,True
A1605,False,True
A1606,True,False
A1607,True,False
A1608,True,False
A1609,True,False
A1610,True,False
A1611,True,False
A1612,True,False
A1613,True,False
A1614,True,False
A1615,True,False
A1616,False,True
A1617,True,False
A1618,False,True
A1619,True,False
A1620,True,False
A1621,True,False
A1622,True,False
A1623,True,False
A1624,True,False
A1625,True,False
A1626,True,False
A1627,False,True
A1628,True,False
A1629,False,True
A1630,True,False
A1631,True,False
A1632,True,False
A1633,True,False
A1634,True,False
A1635,True,False
A1636,True,False
A1637,True,False
A1638,True,False
A1639,True,False
A1640,True,False
A1641,True,False
A1642,True,False
A1643,False,True
A1644,True,False
A1645,False,True
A1646,True,False
A1647,True,False
A1648,True,False
A1649,True,False
A1650,True,False
A1651,True,False
A1652,True,False
A1653,True,False
A1654,True,False
A1655,True,False
A1656,True,False
A1657,True,False
A1658,True,False
A1659,True,False
A1660,True,False
A1661,True,False
A1662,True,False
A1663,True,False
A1664,True,False
A1665,True,False
A1666,True,False
A1667,True,False
A1668,True,False
A1669,False,True
A1670,True,False
A1671,True,False
A1672,True,False
A1673,False,True
A1674,True,False
A1675,True,False
A1676,True,False
A1677,True,False
A1678,True,False
A1679,True,False
A1680,True,False
A1681,False,True
A1682,True,False
A1683,True,False
A1684,True,False
A1685,True,False
A1686,False,True
A1687,True,False
A1688,True,False
A1689,False,True
A1690,True,False
A1691,True,False
A1692,True,False
A1693,False,True
A1694,False,True
A1695,True,False
A1696,True,False
A1697,True,False
A1698,True,False
A1699,True,False
A1700,True,False
A1701,True,False
A1702,True,False
A1703,True,False
A1704,True,False
A1705,True,False
A1706,True,False
A1707,True,False
A1708,True,False
A1709,True,False
A1710,True,False
A1711,True,False
A1712,True,False
A1713,True,False
A1714,True,False
A1715,True,False
A1716,True,False
A1717,True,False
A1718,False,True
A1719,True,False
A1720,True,False
A1721,True,False
A1722,True,False
A1723,True,False
A1724,True,False
A1725,True,False
A1726,True,False
A1727,False,True
A1728,False,True
A1729,True,False
A1730,False,True
A1731,True,False
A1732,True,False
A1733,True,False
A1734,False,True
A1735,True,False
A1736,True,False
A1737,True,False
A1738,True,False
A1739,False,True
A1740,True,False
A1741,True,False
A1742,True,False
A1743,True,False
A1744,True,False
A1745,True,False
A1746,True,False
A1747,True,False
A1748,False,True
